true_act	pred_act	true_turn	pred_turn
accept	counteroffer	william; alright a clay; Accept	Counteroffer
accept	counteroffer	gotwood4sheep; ok!; Accept	Counteroffer
offer	offer	tomas.kostan; can i get a wood?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	other	tomas.kostan; alright... what about some wheat?; Counteroffer	[Other]
refusal	offer	william; no sry; Refusal	[Offer]
refusal	offer	gotwood4sheep; alas I now require my remaining goods; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ore? :D; Counteroffer	[Offer]
refusal	offer	william; can't; Refusal	[Offer]
refusal	offer	gotwood4sheep; next time maybe!; Refusal	[Offer]
offer	offer	gotwood4sheep; got sheep?; Offer	[Offer]
offer	offer	gotwood4sheep; I got wood; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; sry not interested anymore; Refusal	[Offer]
offer	offer	william; tomas, I will give you 2 wood for a sheep...; Offer	[Offer]
refusal	offer	tomas.kostan; i just discarded all of my sheep... :/; Refusal	[Offer]
offer	offer	tomas.kostan; ore anyone?; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
refusal	offer	gotwood4sheep; i have a man on my ore pile...; Refusal	[Offer]
offer	offer	tomas.kostan; ore to spare william?; Offer	[Offer]
counteroffer	refusal	william; ^^ i need sheep as always; Counteroffer	[Refusal]
offer	counteroffer	tomas.kostan; wood?  wheat?; Offer	Counteroffer
refusal	counteroffer	william; no sry; Refusal	Counteroffer
offer	offer	gotwood4sheep; anyone got clay?; Offer	[Offer]
counteroffer	counteroffer	william; for a sheep; Counteroffer	Counteroffer
refusal	counteroffer	gotwood4sheep; i have 0 sheep, sorry, I know they are in high demand too; Refusal	Counteroffer
offer	offer	gotwood4sheep; tomas, any clay??; Offer	[Offer]
refusal	offer	tomas.kostan; no clay :( robber steals it all!; Refusal	[Offer]
offer	offer	tomas.kostan; i will give you sheep for a clay!; Offer	[Offer]
refusal	counteroffer	gotwood4sheep; i have no clay :(; Refusal	Counteroffer
offer	counteroffer	gotwood4sheep; william, how much for your clay :); Offer	Counteroffer
refusal	offer	william; none left to trade; Refusal	[Offer]
offer	offer	tomas.kostan; clay to spare? :); Offer	[Offer]
accept	offer	william; yup; Accept	[Offer]
counteroffer	offer	william; i need ore or wood; Counteroffer	[Offer]
offer	offer	tomas.kostan; for a wood?; Offer	[Offer]
accept	counteroffer	william; yes; Accept	[Counteroffer]
offer	offer	gotwood4sheep; william, can you spare another clay for another wood?; Offer	[Offer]
refusal	counteroffer	william; wooded up ;); Refusal	Counteroffer
offer	offer	gotwood4sheep; anyone got ore?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
offer	offer	tomas.kostan; need wood and clay; Offer	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; i have wood,  what you got?; Counteroffer	[Offer]
offer	other	tomas.kostan; sheep?; Offer	[Offer] 
counteroffer	counteroffer	gotwood4sheep; anything else?; Counteroffer	Counteroffer
offer	counteroffer	tomas.kostan; wheat?; Offer	Counteroffer
accept	offer	gotwood4sheep; i'll take your first offer i'll take your first offer; Accept	[Offer]
accept	offer	tomas.kostan; ok then; Accept	[Offer]
offer	offer	tomas.kostan; what about an ore?; Offer	[Offer]
refusal	offer	william; i'm broke; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; again, what do you have?   I'm not as sold on this trade  but i'll hear you out; Counteroffer	[Offer]
offer	offer	tomas.kostan; sheep or wheat?; Offer	[Offer]
refusal	counteroffer	gotwood4sheep; one for one doesn't really work for me, sorry; Refusal	Counteroffer
counteroffer	offer	tomas.kostan; sheep or wheat + wood? sheep or wheat + wood?; Counteroffer	[Offer]
refusal	counteroffer	gotwood4sheep; think i'll pass :); Refusal	Counteroffer
offer	counteroffer	william; can i get an ore for a sheep?; Offer	Counteroffer
refusal	offer	tomas.kostan; no ore here sry; Refusal	[Offer]
refusal	offer	gotwood4sheep; fraid not; Refusal	[Offer]
offer	counteroffer	tomas.kostan; clay ore for trade anyone?; Offer	Counteroffer
refusal	counteroffer	william; no; Refusal	Counteroffer
counteroffer	counteroffer	gotwood4sheep; i need a clay; Counteroffer	Counteroffer
counteroffer	counteroffer	gotwood4sheep; can offer an ore; Counteroffer	Counteroffer
offer	offer	tomas.kostan; ore for what then?; Offer	[Offer]
counteroffer	offer	gotwood4sheep; clay; Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; which you don't have?; Counteroffer	Counteroffer
offer	offer	tomas.kostan; clay and ore :)  ask for anything else ask for anything else; Offer	[Offer]
refusal	offer	gotwood4sheep; sorry!; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ok wood then?  anyone can trade wood?; Counteroffer	[Offer]
refusal	counteroffer	gotwood4sheep; i have wood but guess what; Refusal	Counteroffer
refusal	offer	william; nada; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; need clay; Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; i could do 1 wood for a sheep perhaps?; Counteroffer	Counteroffer
counteroffer	counteroffer	tomas.kostan; i can give you a sheep and a wheat  think about that :); Counteroffer	[Counteroffer]
accept	counteroffer	gotwood4sheep; ok then; Accept	Counteroffer
accept	offer	tomas.kostan; :); Accept	[Offer]
offer	offer	gotwood4sheep; anyone got clay?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	william; clay from someone?; Offer	[Offer]
refusal	offer	gotwood4sheep; no clay at all, apologies; Refusal	[Offer]
refusal	counteroffer	tomas.kostan; sry i only have a sheep; Refusal	Counteroffer
offer	offer	tomas.kostan; ore anyone?; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
counteroffer	offer	gotwood4sheep; I'd need 2 wheat for an ore; Counteroffer	[Offer]
offer	offer	tomas.kostan; can offer just one :) can offer just one :); Offer	[Offer]
refusal	offer	gotwood4sheep; sorry!; Refusal	[Offer]
offer	offer	tomas.kostan; still no ore?; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
counteroffer	offer	gotwood4sheep; only for clay or 2 wheat, sorry; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; sheep perhaps?; Counteroffer	Counteroffer
refusal	counteroffer	gotwood4sheep; no sheep, sorry!; Refusal	Counteroffer
counteroffer	refusal	tomas.kostan; 2 sheep? :) 2 sheep? :); Counteroffer	[Refusal]
refusal	counteroffer	gotwood4sheep; still not enticing; Refusal	[Counteroffer]
offer	offer	tomas.kostan; ore, sheep or wheat to spare?; Offer	[Offer]
counteroffer	offer	gotwood4sheep; i have an ore; Counteroffer	[Offer]
refusal	counteroffer	william; nope; Refusal	Counteroffer
counteroffer	offer	gotwood4sheep; what can you offer in return; Counteroffer	[Offer]
offer	accept	tomas.kostan; sheep or wheat?; Offer	[Accept]
counteroffer	offer	gotwood4sheep; nah, sorry, again it's clay on my mind; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; or 2 wood; Counteroffer	[Offer]
counteroffer	offer	tomas.kostan; i can give you a clay for an ore + a sheep or a wheat; Counteroffer	[Offer]
counteroffer	offer	tomas.kostan; ok then... ore for clay? ok then... ore for clay?; Counteroffer	[Offer]
accept	accept	gotwood4sheep; go on then; Accept	[Accept]
offer	offer	gotwood4sheep; tomas - wheat for wood?; Offer	[Offer]
offer	counteroffer	gotwood4sheep; i need wood; Offer	Counteroffer
refusal	counteroffer	tomas.kostan; but i do not need wheat :); Refusal	Counteroffer
offer	offer	gotwood4sheep; anyone want to trade a wheat for a sheep?; Offer	[Offer]
counteroffer	offer	tomas.kostan; i can give you your wood for wheat :); Counteroffer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
offer	offer	gotwood4sheep; wood for wheat tomas?; Offer	[Offer]
accept	counteroffer	tomas.kostan; yes; Accept	Counteroffer
accept	counteroffer	gotwood4sheep; ok then, one sec!; Accept	Counteroffer
offer	offer	ljaybrad123; anyone have clay for sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	offer	william; can i get a clay from someone?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; none sorry; Refusal	Counteroffer
offer	offer	tomas.kostan; anyone have some wood to spare?; Offer	[Offer]
counteroffer	offer	william; for clay...; Counteroffer	[Offer]
refusal	offer	ljaybrad123; no sorry; Refusal	[Offer]
offer	counteroffer	tomas.kostan; for a sheep; Offer	Counteroffer
counteroffer	offer	william; for ore?; Counteroffer	[Offer]
offer	counteroffer	tomas.kostan; can only offer a sheep can only offer a sheep; Offer	Counteroffer
refusal	counteroffer	william; got enough. sorry; Refusal	Counteroffer
offer	offer	william; i can give you a lot for a clay, anyone?; Offer	[Offer]
refusal	counteroffer	tomas.kostan; no sry; Refusal	Counteroffer
accept	refusal	ljaybrad123; I have clay; Accept	[Refusal]
counteroffer	offer	ljaybrad123; wood and a wheat?; Counteroffer	[Offer]
accept	offer	william; fine; Accept	[Offer]
offer	offer	tomas.kostan; wood anyone?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	ljaybrad123; sorry; Refusal	[Offer]
offer	offer	ljaybrad123; anyone have clay?; Offer	[Offer]
refusal	counteroffer	william; nope; Refusal	Counteroffer
refusal	counteroffer	tomas.kostan; no; Refusal	Counteroffer
offer	offer	tomas.kostan; still no wood?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
offer	offer	william; can i get a sheep for a wheat from someone?; Offer	[Offer]
accept	counteroffer	ljaybrad123; yes; Accept	Counteroffer
offer	offer	tomas.kostan; do you have one for trade?; Offer	[Offer]
refusal	offer	william; lj does :); Refusal	[Offer]
counteroffer	offer	ljaybrad123; I can spare a wood for clay; Counteroffer	[Offer]
accept	counteroffer	tomas.kostan; ok; Accept	Counteroffer
offer	offer	ljaybrad123; anyone want sheep?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	tomas.kostan; nope; Refusal	[Refusal]
offer	counteroffer	ljaybrad123; oooh I would have traded you 1 for 1 :p; Offer	Counteroffer
refusal	counteroffer	william; sry; Refusal	Counteroffer
offer	offer	ljaybrad123; anyone give me ore for sheep?; Offer	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
offer	refusal	william; can i get sheep or ore from someone for wheat?; Offer	[Refusal]
refusal	accept	tomas.kostan; n; Refusal	[Accept]
refusal	refusal	ljaybrad123; no; Refusal	[Refusal]
offer	counteroffer	tomas.kostan; can i get a wheat for an ore?; Offer	Counteroffer
refusal	counteroffer	ljaybrad123; no; Refusal	Counteroffer
accept	other	william; yep; Accept	[Other]
offer	counteroffer	william; can i get an ore for 1 wood; Offer	Counteroffer
refusal	offer	ljaybrad123; no; Refusal	[Offer]
refusal	offer	tomas.kostan; nope sry; Refusal	[Offer]
counteroffer	counteroffer	william; 2 wood?; Counteroffer	Counteroffer
refusal	counteroffer	tomas.kostan; no ore for trade; Refusal	Counteroffer
offer	offer	william; can i get someone's clay?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; i has none; Refusal	Counteroffer
refusal	refusal	tomas.kostan; no clay in here; Refusal	[Refusal]
offer	offer	william; can i get ore for wood?; Offer	[Offer]
refusal	accept	ljaybrad123; no; Refusal	[Accept]
refusal	other	tomas.kostan; no sry; Refusal	[Other]
offer	offer	ljaybrad123; anyone want sheep?; Offer	[Offer]
accept	offer	tomas.kostan; i do; Accept	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
counteroffer	counteroffer	tomas.kostan; for wood? for wood?; Counteroffer	Counteroffer
offer	counteroffer	ljaybrad123; 2 sheep for 1 ore one wheat?; Offer	[Counteroffer]
refusal	counteroffer	tomas.kostan; sry can only offer wood; Refusal	Counteroffer
refusal	refusal	ljaybrad123; sorry i has wood; Refusal	[Refusal]
offer	offer	ljaybrad123; anyone have clay for sheep?; Offer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	counteroffer	tomas.kostan; no; Refusal	Counteroffer
offer	counteroffer	tomas.kostan; can i get wheet from someone?; Offer	Counteroffer
refusal	offer	ljaybrad123; no; Refusal	[Offer]
accept	counteroffer	william; yes; Accept	[Counteroffer]
offer	offer	tomas.kostan; for wood? for wood?; Offer	[Offer]
counteroffer	counteroffer	william; clay?; Counteroffer	Counteroffer
counteroffer	counteroffer	william; ore?; Counteroffer	Counteroffer
refusal	counteroffer	tomas.kostan; nope; Refusal	Counteroffer
accept	counteroffer	william; then one wood; Accept	Counteroffer
offer	counteroffer	ljaybrad123; anyone have 1 wheat 1 wood for 2 sheep?; Offer	Counteroffer
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	counteroffer	william; no,  but can i give you something for your clay?; Counteroffer	Counteroffer
counteroffer	counteroffer	ljaybrad123; wood?; Counteroffer	Counteroffer
accept	offer	william; sure; Accept	[Offer]
offer	offer	ljaybrad123; anyone have one wheat?; Offer	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	refusal	william; yes; Accept	[Refusal]
counteroffer	offer	william; but i really dont need sheep; Counteroffer	[Offer]
offer	offer	ljaybrad123; william for a sheep?; Offer	[Offer]
refusal	counteroffer	william; ^^ no; Refusal	Counteroffer
counteroffer	counteroffer	ljaybrad123; 2 sheep?; Counteroffer	Counteroffer
accept	counteroffer	william; ok fine; Accept	Counteroffer
offer	offer	tomas.kostan; can i get a sheep for a wood?; Offer	[Offer]
refusal	accept	ljaybrad123; i has no sheep :p; Refusal	[Accept]
counteroffer	refusal	ljaybrad123; I has ore/...; Counteroffer	[Refusal]
accept	counteroffer	william; yes here; Accept	Counteroffer
counteroffer	offer	tomas.kostan; and some wheat to spare for a friend? :) and some wheat to spare for a friend? :); Counteroffer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	refusal	ljaybrad123; anyone have wheat or wood?; Offer	[Refusal]
refusal	offer	william; not for trade; Refusal	[Offer]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
counteroffer	offer	ljaybrad123; wheat or clay even wheat or clay even; Counteroffer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
offer	offer	tomas.kostan; can you trade clay lj?; Offer	[Offer]
accept	counteroffer	ljaybrad123; yes but it wont come cheap////; Accept	Counteroffer
offer	counteroffer	tomas.kostan; 2 wood?; Offer	Counteroffer
refusal	accept	ljaybrad123; no; Refusal	[Accept]
counteroffer	offer	ljaybrad123; 1 sheep oe wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; ore + wood?; Counteroffer	Counteroffer
counteroffer	counteroffer	ljaybrad123; one*; Counteroffer	[Counteroffer]
refusal	counteroffer	ljaybrad123; sorry have those; Refusal	Counteroffer
counteroffer	counteroffer	ljaybrad123; its sheep and wheat i need; Counteroffer	Counteroffer
refusal	offer	tomas.kostan; do not have any wheat; Refusal	[Offer]
refusal	offer	ljaybrad123; then no sorry; Refusal	[Offer]
offer	other	william; can i have someone's ore for sheep?; Offer	[Other]
accept	counteroffer	ljaybrad123; yes; Accept	Counteroffer
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
offer	offer	tomas.kostan; wheat for clay?; Offer	[Offer]
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
offer	offer	ljaybrad123; anyone have wheat for ore or sheep?; Offer	[Offer]
accept	counteroffer	william; i need ore yes; Accept	Counteroffer
refusal	counteroffer	tomas.kostan; no; Refusal	Counteroffer
offer	refusal	ljaybrad123; anyone have another wheat?; Offer	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	offer	ljaybrad123; clay?; Counteroffer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	offer	ljaybrad123; am quite happy to give 2 for one,  or even 3 for one for wheat; Counteroffer	[Offer]
refusal	other	tomas.kostan; i do not have any; Refusal	[Other]
counteroffer	offer	ljaybrad123; anyone have sheep for ore?; Counteroffer	[Offer]
refusal	counteroffer	tomas.kostan; no; Refusal	Counteroffer
refusal	offer	william; no; Refusal	[Offer]
offer	offer	ljaybrad123; anyone have clay for sheep?; Offer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
refusal	accept	tomas.kostan; no; Refusal	[Accept]
offer	offer	ljaybrad123; anyone have clay for sheep or ore?; Offer	[Offer]
refusal	offer	tomas.kostan; my only chance was the wood port and i lost it; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	offer	tomas.kostan; only for wheat; Counteroffer	[Offer]
refusal	offer	ljaybrad123; sorry i need wheat; Refusal	[Offer]
counteroffer	offer	ljaybrad123; can do one sheep one ore?; Counteroffer	[Offer]
accept	counteroffer	tomas.kostan; ok; Accept	Counteroffer
offer	offer	gotwood4sheep; anyone want to trade for clay?  I can offer wheat or sheep :); Offer	[Offer]
refusal	offer	ljaybrad123; nope sorry; Refusal	[Offer]
refusal	counteroffer	tomas.kostan; nope; Refusal	Counteroffer
refusal	offer	william; no; Refusal	[Offer]
offer	offer	william; does anyone need sheep or wheat?; Offer	[Offer]
offer	offer	william; i need ore or wood; Offer	[Offer]
refusal	offer	tomas.kostan; no thanks; Refusal	[Offer]
refusal	offer	gotwood4sheep; no ta!; Refusal	[Offer]
offer	offer	tomas.kostan; anyone can offer any wood?; Offer	[Offer]
refusal	counteroffer	william; sry no; Refusal	Counteroffer
refusal	offer	gotwood4sheep; sorry - more 6s and I can oblige then :); Refusal	[Offer]
offer	offer	gotwood4sheep; clay, anyone?  or still no :(; Offer	[Offer]
refusal	other	tomas.kostan; no sry; Refusal	[Offer] 
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
accept	offer	william; i will give you 1 clay for 1 ore; Accept	[Offer]
refusal	refusal	gotwood4sheep; have no ore, william, sorry; Refusal	[Refusal]
offer	offer	ljaybrad123; anyone want sheep?; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	gotwood4sheep; i have an abundance :); Refusal	[Other]
offer	offer	tomas.kostan; i will give you 1 clay for 1 sheep :); Offer	[Offer]
offer	counteroffer	tomas.kostan; anyone?; Offer	Counteroffer
accept	counteroffer	ljaybrad123; tomas sure; Accept	Counteroffer
refusal	offer	william; sry; Refusal	[Offer]
accept	offer	gotwood4sheep; i'll do that; Accept	[Offer]
counteroffer	offer	gotwood4sheep; i can improve :); Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; 2 sheep for a clay?; Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; I'll give you a free sheep in my turn :); Counteroffer	Counteroffer
accept	counteroffer	tomas.kostan; ok :D; Accept	Counteroffer
accept	offer	tomas.kostan; ok then; Accept	[Offer]
offer	counteroffer	gotwood4sheep; anyone got more clay? I fancy another; Offer	Counteroffer
offer	offer	gotwood4sheep; can offer a range of items can offer a range of items; Offer	[Offer]
accept	offer	ljaybrad123; i have clay; Accept	[Offer]
refusal	counteroffer	william; sry; Refusal	Counteroffer
counteroffer	offer	ljaybrad123; would like wood; Counteroffer	[Offer]
offer	offer	gotwood4sheep; 1 for 1?; Offer	[Offer]
accept	counteroffer	ljaybrad123; sure; Accept	Counteroffer
offer	other	ljaybrad123; anyone have wheat for sheep?; Offer	[Offer] 
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	counteroffer	gotwood4sheep; 1 for 1?; Counteroffer	Counteroffer
accept	counteroffer	ljaybrad123; yep :); Accept	[Counteroffer]
offer	offer	ljaybrad123; anyone want sheep for clay?; Offer	[Offer]
refusal	counteroffer	gotwood4sheep; got none, sorry :(; Refusal	Counteroffer
refusal	other	william; no; Refusal	[Other]
offer	offer	william; has anyone got wood for me?; Offer	[Offer]
refusal	refusal	gotwood4sheep; afraid not :(; Refusal	[Refusal]
refusal	offer	tomas.kostan; sry no; Refusal	[Offer]
refusal	refusal	gotwood4sheep; my single wood is precious; Refusal	[Refusal]
offer	offer	gotwood4sheep; anyone want to trade wheat or sheep for a clay?  I need clay; Offer	[Offer]
refusal	offer	tomas.kostan; no clay in here; Refusal	[Offer]
refusal	refusal	william; no, sry; Refusal	[Refusal]
accept	counteroffer	ljaybrad123; I have sheep I have sheep; Accept	Counteroffer
offer	offer	gotwood4sheep; sorry, I want clay, will offer sheep/wheat; Offer	[Offer]
refusal	counteroffer	ljaybrad123; ahhh sorry nope; Refusal	Counteroffer
offer	refusal	ljaybrad123; anyone have wheat?; Offer	[Refusal]
accept	counteroffer	gotwood4sheep; loads; Accept	Counteroffer
refusal	counteroffer	tomas.kostan; no; Refusal	Counteroffer
refusal	counteroffer	william; no; Refusal	Counteroffer
offer	offer	ljaybrad123; want sheep or wood?; Offer	[Offer]
refusal	offer	gotwood4sheep; afraid not lol; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; it's clay my heart desires!; Counteroffer	[Refusal]
refusal	counteroffer	ljaybrad123; I need clay too; Refusal	Counteroffer
counteroffer	offer	gotwood4sheep; maybe ore...; Counteroffer	[Offer]
refusal	offer	ljaybrad123; no ore sorry; Refusal	[Offer]
offer	other	ljaybrad123; anyone have wheat for sheep?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	gotwood4sheep; not for sheep, sorry :(; Refusal	[Refusal]
offer	refusal	gotwood4sheep; anyone want to trade some clay for me; Offer	[Refusal]
refusal	offer	william; can't; Refusal	[Offer]
offer	counteroffer	gotwood4sheep; i can offer sheep or wheat?; Offer	[Counteroffer]
refusal	accept	ljaybrad123; sorry; Refusal	[Accept]
counteroffer	offer	tomas.kostan; want any wood?; Counteroffer	[Offer]
refusal	offer	gotwood4sheep; I'm good for wood :D; Refusal	[Offer]
counteroffer	offer	ljaybrad123; i need wheat... can offer sheep or wood; Counteroffer	[Offer]
refusal	counteroffer	gotwood4sheep; maybe next turn :); Refusal	Counteroffer
offer	counteroffer	ljaybrad123; anyone have wheat?; Offer	Counteroffer
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	offer	gotwood4sheep; yup; Accept	[Offer]
offer	counteroffer	ljaybrad123; 2 sheep?; Offer	Counteroffer
counteroffer	offer	gotwood4sheep; 1 wood 1 sheep?; Counteroffer	[Offer]
accept	counteroffer	ljaybrad123; can do; Accept	Counteroffer
accept	counteroffer	gotwood4sheep; deal; Accept	Counteroffer
accept	other	gotwood4sheep; no problem ;); Accept	[Other]
offer	offer	william; does someone want my sheep?; Offer	[Offer]
counteroffer	offer	gotwood4sheep; for what, william?; Counteroffer	[Offer]
offer	offer	william; anything really. ore? wood?; Offer	[Offer]
refusal	counteroffer	gotwood4sheep; neither, i'm afraid, only a wheat.  Sorry!; Refusal	Counteroffer
refusal	offer	william; hmm. maybe later; Refusal	[Offer]
offer	offer	tomas.kostan; anyone willing to buy some wood?; Offer	[Offer]
refusal	offer	ljaybrad123; cant sorry; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; how about 2 sheep, tomas? (1 and the one i owe you); Counteroffer	[Refusal]
counteroffer	counteroffer	gotwood4sheep; or 1 sheep 1 wheat?; Counteroffer	[Counteroffer]
counteroffer	offer	tomas.kostan; what about 1 sheep and 1 wheat? :) what about 1 sheep and 1 wheat? :); Counteroffer	[Offer]
accept	counteroffer	gotwood4sheep; deal; Accept	[Counteroffer]
accept	counteroffer	tomas.kostan; yeah deal; Accept	Counteroffer
offer	offer	gotwood4sheep; anyone got clay?; Offer	[Offer]
offer	offer	gotwood4sheep; I will trade very generously I will trade very generously if so; Offer	[Offer]
refusal	offer	tomas.kostan; no clay; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	offer	ljaybrad123; nothing...; Refusal	[Offer]
offer	offer	william; can i get a clay from someone? offering wheat or sheep; Offer	[Offer]
refusal	counteroffer	gotwood4sheep; don't have any; Refusal	Counteroffer
refusal	counteroffer	ljaybrad123; sorry; Refusal	Counteroffer
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	offer	william; can i get an ore?; Offer	[Offer]
accept	other	ljaybrad123; yes; Accept	[Other]
offer	counteroffer	william; do you want a sheep for it?; Offer	Counteroffer
accept	counteroffer	gotwood4sheep; I'll trade too I'll trade too; Accept	Counteroffer
accept	counteroffer	ljaybrad123; sure a sheep works; Accept	Counteroffer
accept	counteroffer	william; ok laura; Accept	Counteroffer
offer	offer	gotwood4sheep; laura, could i cadge a clay?; Offer	[Offer]
offer	counteroffer	gotwood4sheep; or william?; Offer	Counteroffer
offer	counteroffer	gotwood4sheep; name a price :); Offer	[Counteroffer]
refusal	counteroffer	ljaybrad123; sorry nope; Refusal	Counteroffer
refusal	refusal	william; no; Refusal	[Refusal]
offer	offer	gotwood4sheep; ok...ore? ok...ore?; Offer	[Offer]
refusal	offer	william; just spent it; Refusal	[Offer]
counteroffer	offer	ljaybrad123; ore for sheep and wheat or wood; Counteroffer	[Offer]
offer	counteroffer	gotwood4sheep; one or tother?; Offer	Counteroffer
offer	counteroffer	ljaybrad123; nah i need both; Offer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; afraid I can't pay 2 for 1...; Refusal	Counteroffer
refusal	refusal	gotwood4sheep; apologies!; Refusal	[Refusal]
refusal	counteroffer	ljaybrad123; then sorry no then sorry no; Refusal	Counteroffer
offer	offer	ljaybrad123; anyone have wood?; Offer	[Offer]
refusal	offer	gotwood4sheep; sorry no; Refusal	[Offer]
offer	offer	ljaybrad123; or wheat?; Offer	[Offer]
accept	counteroffer	tomas.kostan; i do; Accept	Counteroffer
accept	offer	william; loads of wheat!; Accept	[Offer]
counteroffer	offer	tomas.kostan; what can you offer for a wood?; Counteroffer	[Offer]
offer	counteroffer	ljaybrad123; willian 2 wheat for sheep and ore?; Offer	Counteroffer
accept	counteroffer	william; sound good; Accept	[Counteroffer]
offer	offer	tomas.kostan; can anyone give me ore for wood?; Offer	[Offer]
refusal	other	gotwood4sheep; i got none, sorry :(; Refusal	Counteroffer 

Framework:
- player_0 wants ore and offers wood
- player_1 wants wood
- player_2 wants ore and offers wood
refusal	offer	ljaybrad123; sorry; Refusal	[Offer]
offer	offer	ljaybrad123; anyone want clay?; Offer	[Offer]
accept	counteroffer	tomas.kostan; yes yes yes; Accept	Counteroffer
accept	offer	william; yes; Accept	[Offer]
counteroffer	counteroffer	tomas.kostan; what do you want? what do you want?; Counteroffer	Counteroffer
counteroffer	other	william; i have ore for you; Counteroffer	[Other]
counteroffer	offer	ljaybrad123; ore and sheep? ore and sheep?; Counteroffer	[Offer]
refusal	counteroffer	william; no; Refusal	Counteroffer
counteroffer	refusal	tomas.kostan; ore and wood?; Counteroffer	[Refusal]
offer	counteroffer	ljaybrad123; i have 2 clay; Offer	Counteroffer
accept	counteroffer	ljaybrad123; ore and wood would be great; Accept	Counteroffer
accept	counteroffer	tomas.kostan; ok; Accept	Counteroffer
offer	counteroffer	ljaybrad123; 1 clay?; Offer	Counteroffer
counteroffer	counteroffer	tomas.kostan; 2 clay? :); Counteroffer	Counteroffer
refusal	counteroffer	ljaybrad123; that leave me not enough to build with :(; Refusal	[Counteroffer]
counteroffer	other	tomas.kostan; ok one will do ok one will do; Counteroffer	[Other]
accept	offer	ljaybrad123; thank you :); Accept	[Offer]
offer	counteroffer	gotwood4sheep; anyone got ore?; Offer	Counteroffer
offer	offer	gotwood4sheep; can offer sheep or wheat; Offer	[Offer]
refusal	counteroffer	tomas.kostan; nope; Refusal	Counteroffer
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
