true_act	pred_act	true_turn	pred_turn
refusal	offer	jon; no; Refusal	[Offer], I can trade you 1 wood for 1 wheat.
refusal	other	Euan; nope nope; Refusal	[Other], Let's keep the game moving, whose turn is it next?
refusal	other	Joel; no no; Refusal	Other, It seems like everyone is hesitant to make a trade right now.
refusal	offer	Cardlinger; neither :(; Refusal	[Offer], I have wheat, would you be willing to trade for ore?
offer	counteroffer	Joel; will give clay or ore; Offer	Counteroffer, I'll give you 1 wood for 1 sheep.
refusal	offer	Euan; not just now; Refusal	[Offer], I will give wheat in exchange for clay.
counteroffer	other	jon; got a wheat for a clay; Counteroffer	[Other], I think we should focus on building up our settlements before worrying too much about trading resources.
offer	offer	Euan; Anyone got any wheat for an ore?; Offer	Offer, I can give you 2 sheep for 1 wheat.
refusal	offer	Cardlinger; no wheat, sorry :(; Refusal	[Offer], I have wheat. Would you trade it for an ore?
refusal	other	jon; sorry; Refusal	[Other], "No worries, it's just part of the game. Let's keep playing and see how things unfold."
refusal	accept	Joel; nope; Refusal	Accept, I will give you a sheep for an ore.
offer	other	Cardlinger; anyone want clay? for wheat/sheep?; Offer	[Other], How many victory points are you up to now?
refusal	offer	Joel; no; Refusal	Offer, I'll trade you 2 sheep for 1 wheat.
offer	other	Cardlinger; euan? can offer 2 clay for a sheep?; Offer	Other, "I can't wait to see the look on everyone's faces when I reveal my grand strategy."
accept	accept	Euan; Sure; Accept	[Accept], Sure, I'll trade you 1 sheep for 2 clay.
accept	counteroffer	Nancy; i cld have done that earlier anyway sure; Accept	Counteroffer, I can give you a clay for a wood instead.
accept	counteroffer	skinnylinny; yup; Accept	[Counteroffer], I can give you wheat for your wood.
refusal	offer	Nancy; sorry dont have wood; Refusal	Offer, I'll trade you 1 wood for 1 wheat.
offer	counteroffer	Nancy; either of you want to trade ore for clay?; Offer	Counteroffer, I'll give you 1 wood for 1 sheep.
accept	counteroffer	Chameleon; sure; Accept	[Counteroffer], I can give you wheat for ore instead.
accept	accept	skinnylinny; sure; Accept	Accept, I will trade you 2 wood for 1 ore.
refusal	counteroffer	Chameleon; afraid not; Refusal	[Counteroffer], I can give you wheat for your ore.
offer	other	Chameleon; anyone willing trade ore for wheat or wood?; Offer	Other, "Looks like someone is not happy with the outcome of that last roll."
refusal	offer	skinnylinny; No, funnily enough.; Refusal	[Offer], I can trade you ore for wheat.
offer	other	Chameleon; Nancy?; Offer	Other, "I can't believe how many ore tiles are being rolled today, my ore production is through the roof!"
refusal	accept	Nancy; sorry; Refusal	[Accept], Sure, what's up?
counteroffer	offer	Nancy; i wld give u clay; Counteroffer	[Offer], I'll trade you 2 clay for 1 sheep.
offer	accept	skinnylinny; what for?; Offer	[Accept], Sure, I can give you wheat in exchange.
refusal	offer	skinnylinny; Nope; Refusal	[Offer], I can give you wheat for ore.
counteroffer	other	Nancy; i cld give u a sheep for it?; Counteroffer	Other, "Looks like someone is feeling confident."
counteroffer	accept	Chameleon; Need wood/wheat, sheep I can get; Counteroffer	[Accept], Sounds good, I could definitely use a sheep right now.
refusal	other	Nancy; sorry cant do that; Refusal	Other, "I have extra wheat if anyone is willing to trade."
refusal	counteroffer	Nancy; dont even have either; Refusal	[Counteroffer], I can offer you wheat for your wood.
offer	refusal	skinnylinny; Chameleon?; Offer	[Refusal], I'm sorry, I don't have any extra resources to offer right now.
refusal	other	Chameleon; out of both I'm afriad; Refusal	Other, I'm not sure what you're referring to with "Chameleon" in the context of this game. Can you explain?
offer	offer	Chameleon; do you still?; Offer	[Offer], I can trade you one ore for two wheat.
accept	accept	skinnylinny; yup; Accept	Accept, Great, I'll trade you 2 clay for 1 wheat.
accept	offer	Chameleon; ah, done; Accept	[Offer], I'll trade 1 wheat for 1 wood.
offer	offer	Nancy; not sure how many u need to trade not sure how many u need to trade unless either of you want some sheep?; Offer	[Offer], I'll trade you 1 ore for 1 wheat.
counteroffer	other	Chameleon; what do you want?; Counteroffer	[Other], Yeah, I can't believe how unlucky that roll was.
counteroffer	offer	skinnylinny; I could do with a sheep; Counteroffer	[Offer], I can give you 1 wheat in exchange for 1 wood.
accept	offer	Nancy; ok want can u give; Accept	[Offer], I have an extra sheep, would you be willing to trade for some wheat?
counteroffer	counteroffer	Chameleon; wheat?; Counteroffer	Counteroffer, I can give you 2 ore for 1 wheat.
accept	offer	Nancy; brillant; Accept	[Offer], I can give you 2 wheat for 1 ore.
counteroffer	other	skinnylinny; I could do with a sheep, if you are still offering?; Counteroffer	Other, I just traded my ore for some wheat with the player on my left.
offer	other	skinnylinny; What do you need?; Offer	Other, Let's roll the dice and see what resources we get next!
counteroffer	offer	Nancy; what can u gve?; Counteroffer	[Offer], I have an extra ore, would anyone be willing to trade for wood?
counteroffer	offer	Nancy; wood; Counteroffer	[Offer], I can give you 1 ore for 1 wheat.
offer	offer	skinnylinny; wood I can offer wood I can offer; Offer	[Offer], I can trade you ore for that wood.
counteroffer	offer	Nancy; clay; Counteroffer	Offer, I'll trade you 1 wheat for 1 wood.
refusal	offer	skinnylinny; You're the only person who is on clay tiles, so I can't offer clay, sorry; Refusal	[Offer], I'll give you 2 wheat for 1 clay.
accept	offer	Nancy; Fine  go with wood then; Accept	[Offer], I'll trade you 2 sheep for 1 brick.
refusal	refusal	Chameleon; not now, no; Refusal	[Refusal], Sorry, I don't have any ore to spare right now.
accept	counteroffer	Nancy; yep i will give you wheat; Accept	[Counteroffer], I can give you wheat for ore instead.
refusal	counteroffer	skinnylinny; I have wheat :P; Refusal	[Counteroffer], I will give you ore in exchange for your wheat.
offer	accept	skinnylinny; Chameleon: Do you have any clay?; Offer	Accept, Thanks!
refusal	offer	Chameleon; nope sorry; Refusal	[Offer], I can trade you 1 clay for 1 wheat.
accept	counteroffer	Chameleon; ok; Accept	[Counteroffer], I can give you a wheat for a clay instead.
refusal	offer	Chameleon; sorry, no; Refusal	[Offer], I'll trade you 1 ore for 1 wheat.
offer	other	skinnylinny; Nancy?; Offer	Other, "Is anyone willing to trade some ore for wood?"
refusal	offer	Nancy; sorry; Refusal	Offer, I have extra wheat, anyone willing to trade for some sheep?
refusal	offer	Nancy; sorry; Refusal	[Offer], I'll trade you 2 ore for 1 wheat.
refusal	offer	Chameleon; not me not me; Refusal	Offer, I'll give you 1 wood and 1 ore for 2 wheat.
accept	other	skinnylinny; Nancy: Yes please; Accept	Other, I'm trying to build a road but I'm short on clay.
offer	offer	Nancy; do u have ore or sheep?; Offer	[Offer], I'll trade you one wood for one ore.
counteroffer	offer	skinnylinny; Nope, wheat and clay; Counteroffer	[Offer], I have sheep. Willing to trade for ore.
counteroffer	offer	Nancy; so whst do u want to give me for the clay?; Counteroffer	[Offer], I can trade you 1 ore for 1 wheat.
offer	counteroffer	skinnylinny; wheat?; Offer	Counteroffer, I can give you 1 sheep for the clay.
refusal	offer	Nancy; yeah i need ore :); Refusal	[Offer], I'll trade you 2 wheat for 1 ore.
counteroffer	offer	Chameleon; I was going to say, anyone got sheep; Counteroffer	[Offer], I can trade you wheat for that wood.
counteroffer	offer	Chameleon; or clay?; Counteroffer	[Offer], I have plenty of wheat, willing to trade for sheep.
counteroffer	offer	Nancy; do u have ore?; Counteroffer	[Offer], I'll trade you some wheat for ore.
counteroffer	offer	Nancy; coz ill give u wood for sheep and clay for ore; Counteroffer	[Offer], Yes, I have ore. Would you be willing to trade it for wood?
refusal	counteroffer	Chameleon; Not spare; Refusal	Counteroffer, I'll trade you 1 wheat for 1 wood.
counteroffer	offer	skinnylinny; Chameleon: Only for wheat; Counteroffer	[Offer], I have wheat and wood to trade for ore.
counteroffer	offer	Nancy; ill give u wood for it; Counteroffer	[Offer], I can give you 2 wood for 1 wheat.
offer	counteroffer	Chameleon; no sheep free? no sheep free?; Offer	[Counteroffer], I'll give you wheat for the wood.
refusal	refusal	Nancy; sorry; Refusal	Refusal, I have wheat for trade if anyone is interested.
refusal	accept	skinnylinny; nope, sorry; Refusal	Accept, Sure, I accept your apology. Let's get back to the game.
offer	counteroffer	skinnylinny; Chameleon: Enough sheep for you?; Offer	[Counteroffer], I can give you clay for wheat instead.
accept	refusal	Chameleon; yes; Accept	[Refusal], No, I actually need more wheat right now.
accept	counteroffer	Nancy; hahaha sure; Accept	Counteroffer, I'll give you 1 wheat for 1 ore.
accept	accept	Chameleon; lovely thank yuo; Accept	[Accept], I'll trade you 1 wood for 1 clay.
offer	offer	skinnylinny; Chameleon: Want to trade a sheep for a clay?; Offer	Offer, I'll trade you 1 wheat for 1 wood.
refusal	accept	Chameleon; no sheep left :P; Refusal	[Accept], Sure, I'll trade you a sheep for a clay.
accept	offer	Chameleon; I'm game; Accept	Offer, I'll trade you 1 wood for 1 wheat.
accept	offer	skinnylinny; Me too Me too; Accept	[Offer], I'll give you 2 wood for 1 wheat.
accept	other	Nancy; sure; Accept	Other, I just need one more wood to build a settlement.
offer	offer	Nancy; anyone want wood?; Offer	Offer, I'll trade you 2 wheat for 1 wood.
accept	offer	Chameleon; yes; Accept	[Offer], I'll trade you 2 sheep for that wood.
counteroffer	offer	Chameleon; I have ore; Counteroffer	Offer, I'll trade you 1 wood for 1 ore.
offer	offer	Nancy; do u want twoo wood?; Offer	Offer, I will give you 1 sheep for 1 ore.
offer	offer	Nancy; for two ores i mean :P; Offer	Offer, I'll trade 1 ore for 1 wood.
accept	counteroffer	Chameleon; sure; Accept	[Counteroffer], I can give you two wood for the two ores you're offering.
offer	other	Nancy; does any one have wheat?; Offer	[Other], How many victory points do you have now?
accept	offer	skinnylinny; I have one spare; Accept	[Offer], I have wheat, what are you offering in return?
counteroffer	offer	skinnylinny; can you spare a wood?; Counteroffer	[Offer], I'll trade you one wheat for your spare resource.
accept	offer	Nancy; sure; Accept	[Offer], I can give you a wood in exchange for a clay.
accept	accept	skinnylinny; sounds good to me; Accept	[Accept], Great! How about I give you two sheep for one wheat?
counteroffer	counteroffer	Chameleon; for what?; Counteroffer	Counteroffer, I can give you a sheep in exchange for some clay.
offer	other	skinnylinny; wood or clay?; Offer	Other, Let's build a road there to connect our settlements.
counteroffer	offer	Chameleon; no wheat?; Counteroffer	[Offer], I can give you wood for clay.
refusal	offer	skinnylinny; nope, sorry; Refusal	[Offer], I have wheat. Would you be willing to trade for some ore?
counteroffer	offer	Chameleon; clay then; Counteroffer	Offer, I'll trade you 1 wheat for 1 wood.
accept	other	skinnylinny; ok; Accept	Other, I believe we should strategize on how to use the clay efficiently for building structures.
offer	other	Chameleon; anyone go wheat?; Offer	Other, "Seems like everyone is struggling with resources this round."
offer	offer	Chameleon; or clay; Offer	[Offer], I have wheat, what are you offering in exchange?
refusal	counteroffer	skinnylinny; NNope; Refusal	Counteroffer, I'll give you 1 wood and 1 sheep for 2 wheat.
counteroffer	other	Nancy; id give u clay for ore?; Counteroffer	[Other], I can't believe how many resources I'm collecting this turn!
accept	counteroffer	Chameleon; sure; Accept	[Counteroffer], I can give you 2 wheat for your clay.
offer	offer	skinnylinny; (or for a wood); Offer	[Offer], I have a sheep, would you trade it for an ore?
refusal	accept	Nancy; nope sorry; Refusal	Accept, Sure, I'll trade my ore for your wheat.
offer	offer	skinnylinny; *spare sheep or wheat even; Offer	Offer, I'll give you 2 sheep for 1 ore.
refusal	offer	Chameleon; nope; Refusal	[Offer], I can give you wheat for some ore.
offer	other	skinnylinny; Chameleon: Fancy two wood for one sheep?; Offer	Other, I just rolled a 5. So, who needs some wheat?
counteroffer	offer	Chameleon; you got wheat?; Counteroffer	Offer, I'll trade you 1 wood for 1 sheep.
refusal	other	skinnylinny; no, sorry; Refusal	[Other], I think I may have some wheat to trade.
offer	other	skinnylinny; Anyone got a spare ore?; Offer	[Other], Yes, you can trade 3 of the same resource for 1 of any other resource at a 3:1 port, or 2 of a specific resource for 1 of any other resource at a 2:1 port.
accept	offer	Chameleon; Yes; Accept	[Offer], I can trade you an ore for a sheep.
offer	refusal	skinnylinny; chameleon: Would you take wood for an ore?; Offer	[Refusal], I don't have the resources you need at the moment.
counteroffer	refusal	Chameleon; rather sheep; Counteroffer	[Refusal], Sorry chameleon, I really need my ore for now.
refusal	other	skinnylinny; I don't have any sheep; Refusal	Other, Can someone help me out with some ore?
offer	accept	skinnylinny; Nancy: Any spare ore?; Offer	Accept, I will give you 2 wood for 1 ore.
accept	other	Chameleon; I am happy to trade skinnylinny; Accept	Other, Maybe I can help you with that. Which port are you trying to trade with?
offer	accept	mmatrtajova; J, give me one clay:); Offer	Accept, Sure, I'll trade you one wood for one sheep.
refusal	other	mmatrtajova; i have monopolized and used all the wood!; Refusal	Other, I'm low on wood and the bank doesn't have what I need.
refusal	other	mmatrtajova; there is no wood!; Refusal	[Other], I can trade you some ore for some wood if you need it.
counteroffer	other	mmatrtajova; you can trade with the bank... the ratio is 4 of the same resources to 1 different; Counteroffer	[Other], Maybe we should focus on upgrading our roads to improve our access to key resources on the board.
offer	offer	mmatrtajova; nice... have any wood J?; Offer	Offer, I'll trade you 1 ore for 1 wood.
refusal	offer	J; nah just used it on that road; Refusal	[Offer], I can give you 1 wood in exchange for 1 ore.
offer	other	mmatrtajova; wood anyone?; Offer	Other, I just need to quickly double check the resources I have available before making any trades.
refusal	offer	Ash; nope; Refusal	[Offer], I can give you 2 clay for 1 wood.
refusal	offer	J; nope; Refusal	[Offer], I'll give you 2 wood for 1 ore.
offer	other	mmatrtajova; ash, do you have wheat?; Offer	[Other], It's all part of the fun of playing at any time of day, especially when you're winning!
accept	refusal	Ash; yes; Accept	[Refusal], Sorry, I don't have any wheat to trade at the moment.
refusal	offer	mmatrtajova; nope; Refusal	[Offer], I have wood, I'm willing to trade for ore.
refusal	other	J; nope; Refusal	[Aceopt], I'll give you 1 ore for 2 wheat.
refusal	other	Ash; no thanks; Refusal	[Other], I think I have some wheat I can trade for sheep.
refusal	refusal	mmatrtajova; no sheep, maybe roll first; Refusal	Refusal, I need brick instead
refusal	offer	J; nooope; Refusal	[Offer], I'll give you 1 clay for 1 wood.
offer	offer	Ash; yes for wood; Offer	[Offer], I can trade you one wheat for one sheep.
refusal	counteroffer	J; nopes; Refusal	Counteroffer, I'll give you 1 brick for 1 wood.
accept	offer	mmatrtajova; okay wood for wheat?; Accept	[Offer], I'll trade 1 ore for 1 wheat.
counteroffer	refusal	mmatrtajova; and sheep for ore?; Counteroffer	[Refusal], I need my wood for a different trade.
accept	counteroffer	Ash; ok; Accept	[Counteroffer], I can give you clay and wheat instead of wood and sheep.
refusal	accept	Ash; no thanks; Refusal	[Accept], Sure, I could use some clay.
offer	refusal	Ash; sheep?; Offer	Refusal, I'm looking for wood and ore, not sheep.
accept	counteroffer	mmatrtajova; yes, i want sheep:); Accept	[Counteroffer], I can give you 2 wheat for 1 sheep.
accept	offer	J; me too me too; Accept	[Offer], I can trade you 1 wheat for 1 sheep.
offer	offer	mmatrtajova; or sheep or wood?; Offer	[Offer], I can trade you 1 clay for 2 wheat.
refusal	offer	Ash; no thanks; Refusal	[Offer], I can give you wood in exchange for ore.
accept	offer	J; sure; Accept	[Offer], I'll trade you 2 wood for 1 wheat.
counteroffer	offer	J; sheep please; Counteroffer	[Offer], I'll give you 1 clay for 1 wheat.
offer	other	J; haha; Offer	[Other], It seems like you need to hurry up your turn so we can keep the game moving.
refusal	offer	mmatrtajova; nope; Refusal	[Offer], I can trade you some wood for ore if you're interested.
accept	other	Ash; yes; Accept	[Other], I don't have any ore, but I do have some extra wood if anyone is interested.
refusal	counteroffer	J; nope; Refusal	Counteroffer, I'll give you 2 wheat for 1 ore.
offer	offer	mmatrtajova; what for ash?; Offer	[Offer], I'll trade you 1 ore for 1 wheat.
counteroffer	offer	Ash; i will swap 1 for wood sheep or clay; Counteroffer	[Offer], I'll give you 2 wheat for 1 ore.
counteroffer	counteroffer	mmatrtajova; dont have wood, can offer + wheat and 1 sheap for ore; Counteroffer	Counteroffer, I can give you 1 wood for your clay.
accept	counteroffer	Ash; ok; Accept	[Counteroffer], I can give you 1 ore for 1 wheat and 1 sheep.
offer	other	J; anyone have wheat or ore they can give for clay?; Offer	Other, "Let's get back to the game. Whose turn is it next?"
refusal	offer	Ash; no sorry; Refusal	[Offer], I have wheat I can trade for your clay.
offer	other	mmatrtajova; have any ore? or ash?; Offer	[Other], I think we should focus on expanding our settlements to get more resources.
refusal	accept	J; nope; Refusal	[Accept], Sure, I can give you some ore for wheat.
refusal	offer	Ash; nope; Refusal	Offer, I'll give you 1 wood for 1 sheep.
offer	offer	mmatrtajova; ash?; Offer	[Offer], I'll trade you 1 clay for 1 ore.
refusal	counteroffer	Ash; sorry; Refusal	Counteroffer, I will give you 1 ore for 1 wheat.
offer	offer	mmatrtajova; okay, okay, anyone has sheep?; Offer	Offer, I'll give you 1 wood for 1 ore.
refusal	counteroffer	Ash; nope; Refusal	Counteroffer, I can give you wheat in exchange for ore.
refusal	offer	J; nope; Refusal	Offer, I'll trade you 1 wheat for 1 wood.
refusal	offer	Ash; no sorry; Refusal	[Offer], I can trade you 2 wood for your clay.
counteroffer	offer	mmatrtajova; you ore me wood:D; Counteroffer	Offer, I'll give you 1 wheat for 1 ore.
refusal	offer	Ash; no; Refusal	[Offer], I have wheat, would anyone be willing to trade sheep for it?
refusal	other	J; no; Refusal	[Other], Let's continue. It's my turn now.
refusal	counteroffer	Ash; no; Refusal	[Counteroffer], I can give you 1 ore for the wood, but I'll need 3 clay instead.
refusal	offer	Ash; sorry; Refusal	Offer, I'll give you 2 sheep for 1 wood.
counteroffer	other	J; screw it sure i have wheat and wood.. want them so you can win?; Counteroffer	Other, Let's just keep going and see how it turns out.
refusal	offer	mmatrtajova; nope; Refusal	[Offer], I'll trade you 2 wheat for 1 ore.
offer	accept	Rainbow; so anybody wana trade sumthng? so anybody wana trade sumthng?; Offer	[Accept], Sounds good, I'll give you 2 wood for 1 sheep.
refusal	accept	inca; I'm OK just now; Refusal	[Accept], I'll trade you 1 wheat for 1 ore.
counteroffer	other	ariachiba; I can give you sheep in exchange for wood...; Counteroffer	Other, "I'm going to build a road next to the wheat field", Counteroffer, "I can give you wood for wheat"
refusal	counteroffer	Rainbow; i dnt have wood; Refusal	Counteroffer, I'll trade you two wood for one sheep.
offer	offer	Rainbow; i have clay; Offer	[Offer], I can trade you 1 wood for 1 wheat.
offer	offer	Rainbow; sheep sheep; Offer	[Offer], I can trade you 2 wheat for your clay.
counteroffer	offer	inca; I have wood I have wood; Counteroffer	[Offer], I'll trade you wheat for sheep.
offer	offer	Rainbow; n wheat n wheat; Offer	[Offer], I'll trade you 2 wheat for your wood.
counteroffer	offer	Kittles; i can trade clay wood for clay; Counteroffer	[Offer], I can give you 2 wood for your wheat.
accept	counteroffer	Rainbow; ok; Accept	[Counteroffer], I can give you clay and wheat for wood instead.
counteroffer	offer	Kittles; sorry, wood for clay; Counteroffer	Offer, I'll trade you 1 wood for 1 sheep.
accept	counteroffer	Rainbow; ok; Accept	[Counteroffer], I could give you 2 clay for 3 wood.
offer	other	Rainbow; so kittles ile giv u clay? so kittles ile giv u clay?; Offer	Other, I just realized I have an excess of wheat.
accept	offer	Kittles; please and ill give you wood; Accept	Offer, Sure, I could use some clay. What are you looking to get in return?
accept	counteroffer	Rainbow; ok; Accept	Counteroffer, I'll give you ore in exchange for the wood.
refusal	counteroffer	Kittles; no wheat; Refusal	[Counteroffer], I can give you wood in exchange for the wheat.
refusal	offer	inca; Sorry, need mine; Refusal	[Offer], I can give you wheat in exchange for some ore.
offer	offer	Rainbow; sheep any1?; Offer	Offer, I can give you 2 clay for 1 wood.
refusal	accept	Kittles; im ok thanks; Refusal	[Accept], I can give you a sheep for a wheat.
counteroffer	accept	ariachiba; I can offer sheep...; Counteroffer	Accept, Thanks for the wheat!
offer	counteroffer	Rainbow; what du wnt in return?; Offer	[Counteroffer], I'll trade you two wheat for your sheep.
counteroffer	offer	ariachiba; Preferably wood or ore, but I would take wheat or clay.; Counteroffer	[Offer], I can give you 2 ore for 1 wheat.
counteroffer	offer	ariachiba; I'll go a sheep for a wheat.; Counteroffer	[Offer], I have ore and wood, would you be willing to trade some wheat for them?
accept	counteroffer	Rainbow; ok; Accept	[Counteroffer], I can give you a wheat for an ore.
offer	other	inca; Does anyone have a wood? I can give sheep or wheat; Offer	[Other], Maybe because you have so many sheep pastures adjacent to your structures!
accept	offer	Rainbow; i hav wood; Accept	[Offer], I'll give you wood for your sheep.
accept	offer	Rainbow; giv me wheat; Accept	[Offer], i'll trade you 1 wheat for 2 wood
accept	offer	inca; Cool; Accept	[Offer], I can give you a wheat in exchange for an ore.
offer	other	ariachiba; Anyone willing to give wood for wheat?; Offer	[Other], "No problem, feel free to ask if you need any help with trading resources or building structures."
accept	offer	Kittles; yep; Accept	[Offer], I can give you 2 wood for 1 wheat.
accept	offer	Rainbow; meee; Accept	[Offer], I'll trade you 1 wheat for 2 ore.
accept	offer	ariachiba; Yes!; Accept	[Offer], I'll trade you 1 wheat for 1 ore.
accept	other	Rainbow; ok; Accept	Other, "Looks like you're in a good position to expand your settlements."
offer	offer	Kittles; i could do one more trade of ore fro wheat; Offer	[Offer], I'll trade you 1 wheat for 1 ore.
accept	counteroffer	Rainbow; me plz; Accept	Counteroffer, I can give you wheat for clay instead.
accept	offer	Kittles; ok; Accept	[Offer], I'll give you 1 wood for 1 clay.
offer	other	Rainbow; i need clay; Offer	Other, Let's all make sure we have our resources organized before the next turn.
offer	offer	Rainbow; any1 have?; Offer	[Offer], I have extra clay, how about trading it for some wheat?
refusal	offer	inca; Nope, sorry; Refusal	[Offer], I have wheat, looking to trade for wood.
refusal	other	ariachiba; Not at the moment, unfortunately.; Refusal	Other, Who's turn is it next?
offer	other	Rainbow; i never got any ore; Offer	[Other], I really need some ore to build my next settlement.
refusal	other	Kittles; need mine sorry; Refusal	[Other], "I have plenty of ore, would you be willing to trade something for it?"
offer	refusal	Rainbow; no1 has ore to giv?; Offer	[Refusal], I don't have any extra to spare right now.
accept	offer	Kittles; oh yeah me; Accept	[Offer], I have wood and wheat, would you be willing to trade for ore?
counteroffer	offer	Kittles; ore for wheat again?; Counteroffer	[Offer], I'll trade you 1 clay for 1 sheep.
accept	counteroffer	Rainbow; ya; Accept	[Counteroffer], I can do wheat for sheep instead.
accept	offer	Kittles; ok; Accept	[Offer], I'll trade you 2 sheep for 1 ore.
offer	offer	Rainbow; or wood?; Offer	[Offer], I can give you clay in exchange for wheat.
offer	offer	Rainbow; or ore?; Offer	[Offer], I can give you 2 clay for your wood.
refusal	offer	Kittles; none; Refusal	[Offer], I'll give you 1 wheat for 1 ore.
counteroffer	other	inca; I can give 1 wood; Counteroffer	Other, "I just realized I have way too much clay, anyone interested in trading for some wood or wheat?"
accept	offer	Rainbow; oh wood shud b good; Accept	[Offer], I'll trade you 1 ore for your wood.
counteroffer	offer	inca; wheat in return?; Counteroffer	Offer, I can give you 2 ore for 1 wood.
accept	counteroffer	Rainbow; ok; Accept	Counteroffer, I can give you 2 ore for the wheat.
accept	offer	inca; Cool; Accept	Offer, I'll trade you 1 wheat for 1 ore.
offer	offer	Rainbow; any1?; Offer	[Offer], I can trade you some clay for wheat.
accept	offer	Kittles; i got wheat; Accept	[Offer], I have ore to trade. What are you looking for?
offer	offer	Rainbow; i cn giv sheep i cn giv sheep; Offer	[Offer], I'll trade you two ore for that wheat.
accept	offer	Kittles; ok; Accept	Offer, i wnt wheat
offer	counteroffer	Rainbow; no1 cn giv clay ryt?; Offer	Counteroffer, I will give you 1 wheat for 1 ore.
refusal	other	inca; not me, sorry; Refusal	[Other], I currently don't have any clay to give, but I'm looking to trade for wheat or sheep if anyone has any available.
refusal	offer	Kittles; no; Refusal	Offer, I'll trade you 1 ore for 1 wood.
refusal	offer	ariachiba; Seeing as everything I have has been stolen, no. no.; Refusal	Offer, I will trade 1 wheat for 1 wood.
refusal	counteroffer	inca; No wood, sorry; Refusal	Counteroffer, I'll give you wheat for ore.
accept	offer	Kittles; i will; Accept	[Offer], I can give you wood in exchange for ore.
refusal	offer	Rainbow; sorry; Refusal	Offer, I'll trade you 1 ore for 1 wheat.
refusal	other	inca; Got none, sorry; Refusal	[Other], I could use some ore too!
refusal	counteroffer	Kittles; no; Refusal	Counteroffer, I'll give you 1 clay for 1 wood.
refusal	other	ariachiba; Nope; Refusal	Other, "I can't believe how many 7s have been rolled already in this game."
offer	other	Rainbow; clay?; Offer	Other, "Does anyone have any wheat to trade?"
refusal	offer	Kittles; nein; Refusal	[Offer], 1 wheat for 1 clay?
refusal	refusal	inca; Nope; Refusal	[Refusal], I am not interested in trading at the moment.
refusal	other	ariachiba; Sorry; Refusal	Other, "I can't believe how evenly distributed the resources are this game."
offer	counteroffer	Rainbow; sheeo?; Offer	Counteroffer, I'll give you 1 wheat for 1 sheep.
offer	other	Rainbow; *sheep; Offer	[Other], Let's clarify the dice roll - who gets resources this turn?
refusal	offer	ariachiba; Not at the moment; Refusal	Offer, I'll trade you 2 ore for 1 sheep.
counteroffer	offer	inca; I'll trade sheep for wood; Counteroffer	Offer, I'll trade you 1 sheep for 1 wood.
refusal	counteroffer	Rainbow; um..no sorry; Refusal	[Counteroffer], I can give you wood for clay instead.
counteroffer	offer	ariachiba; Do you have ore?; Counteroffer	Offer, I'll trade you 1 wood for 1 clay.
refusal	offer	Rainbow; ya bt i nd it; Refusal	[Offer], I have ore. Would you be willing to trade it for wood?
counteroffer	other	ariachiba; How about wood?; Counteroffer	[Other], Let's clarify - are you offering to trade 1 brick for 1 wheat?
counteroffer	offer	ariachiba; I'll give a sheep for a wood.; Counteroffer	[Offer], I'll trade you 2 wheat for that wood.
accept	counteroffer	Rainbow; ok; Accept	Counteroffer, I can give you a wood for a clay instead.
refusal	offer	inca; Sorry, can't; Refusal	[Offer], I can give you 1 ore for 2 wheat.
refusal	offer	Kittles; nope; Refusal	[Offer], I'll trade you 2 sheep for 1 clay.
refusal	offer	Rainbow; no; Refusal	[Offer], I'll trade you 1 ore for 1 wood.
offer	other	Kittles; wood for clay?; Offer	[Other], I think we should watch out for the player who has been gathering a lot of ore lately. Their next move could be a game-changer.
refusal	counteroffer	ariachiba; Sorry, no; Refusal	[Counteroffer], How about wheat for clay instead?
accept	counteroffer	Rainbow; ya; Accept	Counteroffer, I'll give you 1 brick for 1 wheat.
accept	counteroffer	inca; I can do that too if you need two; Accept	Counteroffer, I can offer you 1 wheat for the wood.
offer	offer	Kittles; no clay or ore; Offer	[Offer], I can trade you 1 wheat for 1 ore.
offer	other	Kittles; no, i need clay or ore no, i need clay or ore; Offer	Other, "I just realized I can build a settlement on my next turn!", [Player 1]
refusal	offer	inca; don't have either, don't have either, sorry; Refusal	[Offer], I can offer you 2 ore for 1 clay.
refusal	offer	ariachiba; I have none.; Refusal	Offer, I'll give you 1 wheat for 1 sheep.
refusal	offer	Rainbow; i dny hv; Refusal	Offer, I can offer you 2 ore for 1 sheep.
refusal	other	inca; i still have none, sorry; Refusal	[Other], I have plenty of ore and wood to trade if anyone is interested.
offer	offer	Rainbow; ores?; Offer	Offer, I'll give you 1 wheat for 1 ore.
refusal	counteroffer	Kittles; no; Refusal	Counteroffer, I can give you 1 wheat for 2 ore.
refusal	refusal	ariachiba; Nope; Refusal	[Refusal], I don't need any ore right now.
refusal	other	inca; Nope; Refusal	Other, "I can't believe how unlucky I've been with these dice rolls!"
refusal	offer	inca; Not got any, sorry; Refusal	[Offer], I'll give you 1 ore for 2 sheep.
accept	other	Kittles; ok; Accept	Other, "No worries, it happens to all of us. Let's keep going and see who can make the best comeback!"
counteroffer	other	inca; Me too; Counteroffer	Other, I just rolled a 6 and got an extra clay. Want to trade for some wheat?
refusal	offer	ariachiba; Sorry, no clay; Refusal	Offer, I'll give you 1 wheat for 1 ore.
refusal	offer	Kittles; no clay no clay; Refusal	[Offer], I have extra clay, would you be willing to trade for wheat?
