true_act	pred_act	true_turn	pred_turn
refusal	offer	Kittles; none; Refusal	[Offer]
counteroffer	other	inca; I can give 1 wood; Counteroffer	[Other]
accept	counteroffer	Rainbow; oh wood shud b good; Accept	[Counteroffer]
counteroffer	accept	inca; wheat in return?; Counteroffer	[Accept]
accept	counteroffer	Rainbow; ok; Accept	[Counteroffer]
accept	counteroffer	inca; Cool; Accept	[Counteroffer]
offer	offer	Rainbow; any1?; Offer	[Offer]
accept	offer	Kittles; i got wheat; Accept	[Offer]
offer	offer	Rainbow; i cn giv sheep i cn giv sheep; Offer	[Offer]
accept	counteroffer	Kittles; ok; Accept	[Counteroffer]
offer	offer	Rainbow; no1 cn giv clay ryt?; Offer	[Offer]
refusal	counteroffer	inca; not me, sorry; Refusal	[Counteroffer]
refusal	refusal	Kittles; no; Refusal	[Refusal]
refusal	other	ariachiba; Seeing as everything I have has been stolen, no. no.; Refusal	[Other]
refusal	counteroffer	inca; No wood, sorry; Refusal	[Counteroffer]
accept	counteroffer	Kittles; i will; Accept	[Counteroffer]
refusal	other	Rainbow; sorry; Refusal	[Other]
refusal	offer	inca; Got none, sorry; Refusal	[Offer]
refusal	other	Kittles; no; Refusal	[Other]
refusal	refusal	ariachiba; Nope; Refusal	[Refusal]
offer	other	Rainbow; clay?; Offer	[Other]
refusal	offer	Kittles; nein; Refusal	[Offer]
refusal	refusal	inca; Nope; Refusal	[Refusal]
refusal	refusal	ariachiba; Sorry; Refusal	[Refusal]
offer	other	Rainbow; sheeo?; Offer	[Other]
offer	refusal	Rainbow; *sheep; Offer	[Refusal]
refusal	offer	ariachiba; Not at the moment; Refusal	[Offer]
counteroffer	offer	inca; I'll trade sheep for wood; Counteroffer	[Offer]
refusal	offer	Rainbow; um..no sorry; Refusal	[Offer]
counteroffer	counteroffer	ariachiba; Do you have ore?; Counteroffer	[Counteroffer]
refusal	offer	Rainbow; ya bt i nd it; Refusal	[Offer]
counteroffer	counteroffer	ariachiba; How about wood?; Counteroffer	[Counteroffer]
counteroffer	counteroffer	ariachiba; I'll give a sheep for a wood.; Counteroffer	[Counteroffer]
accept	accept	Rainbow; ok; Accept	[Accept]
refusal	counteroffer	inca; Sorry, can't; Refusal	[Counteroffer]
refusal	refusal	Kittles; nope; Refusal	[Refusal]
refusal	refusal	Rainbow; no; Refusal	[Refusal]
offer	refusal	Kittles; wood for clay?; Offer	[Refusal]
refusal	counteroffer	ariachiba; Sorry, no; Refusal	[Counteroffer]
accept	refusal	Rainbow; ya; Accept	[Refusal]
accept	counteroffer	inca; I can do that too if you need two; Accept	[Counteroffer]
offer	accept	Kittles; no clay or ore; Offer	[Accept]
offer	refusal	Kittles; no, i need clay or ore no, i need clay or ore; Offer	[Refusal]
refusal	counteroffer	inca; don't have either, don't have either, sorry; Refusal	[Counteroffer]
refusal	refusal	ariachiba; I have none.; Refusal	[Refusal]
refusal	refusal	Rainbow; i dny hv; Refusal	[Refusal]
refusal	offer	inca; i still have none, sorry; Refusal	[Offer]
offer	offer	Rainbow; ores?; Offer	[Offer]
refusal	refusal	Kittles; no; Refusal	[Refusal]
refusal	refusal	ariachiba; Nope; Refusal	[Refusal]
refusal	other	inca; Nope; Refusal	[Other]
refusal	counteroffer	inca; Not got any, sorry; Refusal	[Counteroffer]
accept	refusal	Kittles; ok; Accept	[Refusal]
counteroffer	offer	inca; Me too; Counteroffer	[Offer]
refusal	counteroffer	ariachiba; Sorry, no clay; Refusal	[Counteroffer]
refusal	offer	Kittles; no clay no clay; Refusal	[Offer]
offer	refusal	Rainbow; ore?; Offer	[Refusal]
refusal	offer	inca; Need mine, sorry; Refusal	[Offer]
refusal	offer	ariachiba; nan; Refusal	[Offer]
accept	refusal	Kittles; yes ore; Accept	[Refusal]
offer	refusal	Rainbow; wot du wnt?; Offer	[Refusal]
counteroffer	offer	Kittles; wheat; Counteroffer	[Offer]
accept	counteroffer	Rainbow; ok; Accept	[Counteroffer]
refusal	offer	inca; still have none, sorry; Refusal	[Offer]
refusal	refusal	ariachiba; Yeah, haven't gotten clay in a while...; Refusal	[Refusal]
refusal	other	Kittles; no clay; Refusal	[Other]
refusal	offer	Kittles; no; Refusal	[Offer]
refusal	other	inca; Not me Not me; Refusal	[Other]
offer	other	Rainbow; sheep?; Offer	[Other]
offer	offer	Rainbow; nd sheep; Offer	[Offer]
refusal	offer	inca; Sorry, i have like nothing now; Refusal	[Offer]
offer	counteroffer	inca; I'll give wood; Offer	[Counteroffer]
accept	counteroffer	ariachiba; Ok!; Accept	[Counteroffer]
refusal	offer	inca; Need mine, sorry; Refusal	[Offer]
counteroffer	counteroffer	ariachiba; What are you offering?; Counteroffer	[Counteroffer]
offer	counteroffer	Rainbow; wheat or wood; Offer	[Counteroffer]
counteroffer	counteroffer	ariachiba; I'll give a sheep for a wood. I'll give a sheep for a wood.; Counteroffer	[Counteroffer]
accept	refusal	Rainbow; ok; Accept	[Refusal]
refusal	offer	inca; need it, sorry; Refusal	[Offer]
refusal	other	inca; nope, sorry; Refusal	[Refusal] 
refusal	offer	ariachiba; I just turned my sheep into clay, sorry!; Refusal	[Offer]
offer	other	ariachiba; Anyone have ore?; Offer	[Other]
refusal	other	inca; not me aria, sorry; Refusal	[Other]
offer	other	Josephine; Can you try another trade?; Offer	[Other]
offer	other	Josephine; I meant a trade with Amanda...; Offer	[Other]
offer	offer	Josephine; Or can you offer to more than one person?; Offer	[Offer]
counteroffer	other	Amanda; are you offering sheep, katherine?; Counteroffer	[Other]
refusal	offer	Amanda; oh, ok. sorry, not interested; Refusal	[Offer]
offer	offer	Amanda; anyone got any ore? in exhange for some sheep; Offer	[Offer]
counteroffer	counteroffer	Josephine; I'll do 1 4 1; Counteroffer	[Counteroffer]
accept	accept	Amanda; yeh!; Accept	[Accept]
offer	offer	Amanda; anyone got clay for sheep?; Offer	[Offer]
refusal	offer	Josephine; No; Refusal	[Offer]
refusal	refusal	Katherine; no no; Refusal	[Refusal]
refusal	refusal	Charlotte; no no no; Refusal	[Refusal]
refusal	counteroffer	Amanda; no; Refusal	[Counteroffer]
refusal	other	Charlotte; no sorry; Refusal	[Other]
counteroffer	other	Josephine; What deal?; Counteroffer	[Other]
offer	offer	Katherine; 1  4  1; Offer	[Offer]
refusal	counteroffer	Josephine; Not right now; Refusal	[Counteroffer]
refusal	counteroffer	Amanda; nope; Refusal	[Counteroffer]
refusal	refusal	Katherine; nope; Refusal	[Refusal]
refusal	counteroffer	Josephine; No, sorry; Refusal	[Counteroffer]
refusal	refusal	Amanda; nope; Refusal	[Refusal]
counteroffer	other	Amanda; sheep for clay?; Counteroffer	[Other]
offer	counteroffer	Katherine; charlotte?; Offer	[Counteroffer]
refusal	other	Charlotte; no no; Refusal	[Other]
offer	refusal	Katherine; ahh i got 1 sheep; Offer	[Refusal]
refusal	other	Josephine; Have no clay. Have no clay.; Refusal	[Other]
offer	refusal	Katherine; amanda? 1 for 1; Offer	[Refusal]
refusal	counteroffer	Amanda; oh no i meant i want clay too; Refusal	[Counteroffer]
refusal	refusal	Amanda; nope, serious lack of clay.; Refusal	[Refusal]
refusal	other	Katherine; no; Refusal	[Other]
refusal	other	Charlotte; no; Refusal	[Other]
accept	offer	Josephine; Okay; Accept	[Offer]
offer	refusal	Katherine; anyone selling ore or clay; Offer	[Refusal]
refusal	offer	Josephine; No; Refusal	[Offer]
refusal	counteroffer	Amanda; nope; Refusal	[Counteroffer]
refusal	refusal	Charlotte; no; Refusal	[Refusal]
refusal	other	Amanda; i have no sheep; Refusal	[Other]
offer	offer	Charlotte; anyone else? anyone else?; Offer	[Offer]
refusal	other	Josephine; ni; Refusal	[Other]
refusal	offer	Josephine; no; Refusal	[Offer]
offer	other	Katherine; anyone wants to trade wheat for wood; Offer	[Other]
refusal	counteroffer	Amanda; no; Refusal	[Counteroffer]
refusal	refusal	Josephine; We should try and speed through. And no; Refusal	[Refusal]
offer	other	Katherine; no wait, other way around; Offer	[Other]
refusal	other	Amanda; no; Refusal	[Other]
refusal	other	Charlotte; no no; Refusal	[Other]
refusal	refusal	Katherine; ja; Refusal	[Refusal]
offer	other	Josephine; Wood?; Offer	[Other]
accept	accept	Katherine; ok; Accept	[Accept]
refusal	accept	Amanda; nope; Refusal	[Accept]
refusal	counteroffer	Amanda; i don't have any sheep; Refusal	[Counteroffer]
refusal	other	Josephine; No; Refusal	[Other]
counteroffer	refusal	Katherine; got another 1; Counteroffer	[Refusal]
offer	offer	Charlotte; what would you trade it for?  clay or wood?; Offer	[Offer]
counteroffer	counteroffer	Katherine; ore?; Counteroffer	[Counteroffer]
refusal	counteroffer	Charlotte; dont have that!; Refusal	[Counteroffer]
counteroffer	other	Katherine; ill trade it for wood ill trade it for wood; Counteroffer	[Other]
refusal	counteroffer	Charlotte; nada :(; Refusal	[Counteroffer]
refusal	refusal	Amanda; nope; Refusal	[Refusal]
refusal	counteroffer	Josephine; Don't hav enay; Refusal	[Counteroffer]
refusal	refusal	Josephine; Have any...; Refusal	[Refusal]
refusal	refusal	Amanda; nope; Refusal	[Refusal]
offer	other	Charlotte; sheep or wood in return for clay or wheat?; Offer	[Other]
counteroffer	offer	Josephine; Wood for clay; Counteroffer	[Offer]
refusal	counteroffer	Amanda; nope; Refusal	[Counteroffer]
counteroffer	counteroffer	Josephine; 1 4 1; Counteroffer	[Counteroffer]
accept	offer	Charlotte; ok; Accept	[Offer]
offer	other	Katherine; anyone needs wheat; Offer	[Other]
refusal	offer	Amanda; nope; Refusal	[Offer]
counteroffer	other	Josephine; For what?; Counteroffer	[Other]
offer	offer	Katherine; wood; Offer	[Offer]
accept	counteroffer	Josephine; Okay; Accept	[Counteroffer]
refusal	accept	Josephine; Actually, sorry no...; Refusal	[Accept]
accept	other	Josephine; Okay, yes; Accept	[Other]
accept	other	Josephine; Just got some more...; Accept	[Other]
offer	other	Charlotte; sheep anyone??; Offer	[Other]
refusal	offer	Josephine; No; Refusal	[Offer]
counteroffer	refusal	Katherine; ive got a sheep; Counteroffer	[Refusal]
counteroffer	offer	Katherine; for clay? for clay?; Counteroffer	[Offer]
refusal	counteroffer	Amanda; no; Refusal	[Counteroffer]
offer	refusal	Charlotte; for wheat or wood i can trade for?; Offer	[Refusal]
refusal	counteroffer	Katherine; no; Refusal	[Counteroffer]
offer	counteroffer	Amanda; yeh for clay?; Offer	[Counteroffer]
refusal	counteroffer	Amanda; no; Refusal	[Counteroffer]
refusal	refusal	Josephine; no; Refusal	[Refusal]
offer	refusal	Katherine; wheat for clay?; Offer	[Refusal]
refusal	counteroffer	Josephine; no; Refusal	[Counteroffer]
refusal	refusal	Amanda; no; Refusal	[Refusal]
refusal	offer	Charlotte; sorry don't haveit; Refusal	[Offer]
refusal	refusal	Amanda; nope; Refusal	[Refusal]
offer	other	Amanda; does anyone want sheep?; Offer	[Other]
accept	offer	Charlotte; YES; Accept	[Offer]
accept	offer	Josephine; Me; Accept	[Offer]
offer	accept	Amanda; i want clay or ore; Offer	[Accept]
counteroffer	offer	Josephine; Clay; Counteroffer	[Offer]
counteroffer	counteroffer	Charlotte; I NEED SHEEP!!!!!; Counteroffer	[Counteroffer]
offer	offer	Amanda; 1 4 1 both of you? 1 4 1 both of you?; Offer	[Offer]
accept	accept	Charlotte; yes but what do you want in return again?; Accept	[Accept]
offer	counteroffer	Amanda; ore?; Offer	[Counteroffer]
offer	counteroffer	Amanda; or anything really except wheat; Offer	[Counteroffer]
counteroffer	counteroffer	Charlotte; wood??; Counteroffer	[Counteroffer]
accept	counteroffer	Amanda; sure; Accept	[Counteroffer]
offer	counteroffer	Amanda; anyone else want some more sheeep?; Offer	[Counteroffer]
offer	offer	Amanda; i need ore!; Offer	[Offer]
refusal	offer	Josephine; no; Refusal	[Offer]
accept	counteroffer	Charlotte; will do as soon as i get something other than wheat to trade with you!; Accept	[Counteroffer]
offer	accept	Charlotte; would you trade another sheep for another wood?; Offer	[Accept]
refusal	offer	Josephine; no; Refusal	[Offer]
refusal	refusal	Amanda; nope only got one left; Refusal	[Refusal]
offer	other	Charlotte; wheat for clay or wood anyone?; Offer	[Other]
refusal	other	Josephine; no; Refusal	[Other]
refusal	refusal	Amanda; no no; Refusal	[Refusal]
refusal	refusal	Katherine; no no; Refusal	[Refusal]
offer	other	Charlotte; ore in return for a sheep?; Offer	[Other]
accept	counteroffer	Josephine; Yes; Accept	[Counteroffer]
counteroffer	counteroffer	Josephine; one; Counteroffer	[Counteroffer]
refusal	counteroffer	william; no; Refusal	[Counteroffer]
refusal	refusal	tomas.kostan; nope; Refusal	[Refusal]
counteroffer	counteroffer	william; for a sheep?; Counteroffer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; afraid not :(; Refusal	[Counteroffer]
accept	counteroffer	tomas.kostan; for a sheep :); Accept	[Counteroffer]
accept	counteroffer	william; ok; Accept	[Counteroffer]
refusal	counteroffer	tomas.kostan; nope sry; Refusal	[Counteroffer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	counteroffer	gotwood4sheep; no sheeps here :(; Refusal	[Counteroffer]
refusal	refusal	tomas.kostan; sry not interested in ore anymore; Refusal	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	gotwood4sheep; I have a range of goodies to offer; Offer	[Offer]
refusal	offer	tomas.kostan; no clay in here; Refusal	[Offer]
refusal	counteroffer	gotwood4sheep; still no furry beasties here; Refusal	[Counteroffer]
refusal	other	tomas.kostan; no sry; Refusal	[Other]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; what for.. :D; Counteroffer	[Refusal]
offer	refusal	william; a wheat?; Offer	[Refusal]
refusal	counteroffer	gotwood4sheep; i have a bounty crop; Refusal	[Counteroffer]
counteroffer	accept	william; how about a wood then?; Counteroffer	[Accept]
counteroffer	counteroffer	gotwood4sheep; clay or sheep are my primary desires; Counteroffer	[Counteroffer]
accept	counteroffer	william; alright a clay; Accept	[Counteroffer]
accept	offer	gotwood4sheep; ok!; Accept	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	other	tomas.kostan; alright... what about some wheat?; Counteroffer	[Other]
refusal	refusal	william; no sry; Refusal	[Refusal]
refusal	offer	gotwood4sheep; alas I now require my remaining goods; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ore? :D; Counteroffer	[Offer]
refusal	counteroffer	william; can't; Refusal	[Counteroffer]
refusal	refusal	gotwood4sheep; next time maybe!; Refusal	[Refusal]
offer	offer	gotwood4sheep; I got wood; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	counteroffer	tomas.kostan; sry not interested anymore; Refusal	[Counteroffer]
offer	other	william; tomas, I will give you 2 wood for a sheep...; Offer	[Other]
refusal	accept	tomas.kostan; i just discarded all of my sheep... :/; Refusal	[Accept]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	gotwood4sheep; i have a man on my ore pile...; Refusal	[Other]
counteroffer	other	william; ^^ i need sheep as always; Counteroffer	[Other]
offer	offer	tomas.kostan; wood?  wheat?; Offer	[Offer]
refusal	counteroffer	william; no sry; Refusal	[Counteroffer]
counteroffer	counteroffer	william; for a sheep; Counteroffer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; i have 0 sheep, sorry, I know they are in high demand too; Refusal	[Counteroffer]
offer	offer	gotwood4sheep; tomas, any clay??; Offer	[Offer]
refusal	accept	tomas.kostan; no clay :( robber steals it all!; Refusal	[Accept]
offer	other	tomas.kostan; i will give you sheep for a clay!; Offer	[Other]
refusal	accept	gotwood4sheep; i have no clay :(; Refusal	[Accept]
offer	accept	gotwood4sheep; william, how much for your clay :); Offer	[Accept]
refusal	offer	william; none left to trade; Refusal	[Offer]
offer	other	tomas.kostan; clay to spare? :); Offer	[Other]
accept	accept	william; yup; Accept	[Accept]
counteroffer	offer	william; i need ore or wood; Counteroffer	[Offer]
offer	other	tomas.kostan; for a wood?; Offer	[Other]
accept	counteroffer	william; yes; Accept	[Counteroffer]
refusal	counteroffer	william; wooded up ;); Refusal	[Counteroffer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	other	tomas.kostan; no sry; Refusal	[Other]
refusal	counteroffer	william; sry; Refusal	[Counteroffer]
counteroffer	refusal	gotwood4sheep; i have wood,  what you got?; Counteroffer	[Refusal]
offer	counteroffer	tomas.kostan; sheep?; Offer	[Counteroffer]
counteroffer	counteroffer	gotwood4sheep; anything else?; Counteroffer	[Counteroffer]
offer	offer	tomas.kostan; wheat?; Offer	[Offer]
accept	counteroffer	gotwood4sheep; i'll take your first offer i'll take your first offer; Accept	[Counteroffer]
accept	accept	tomas.kostan; ok then; Accept	[Accept]
offer	other	tomas.kostan; what about an ore?; Offer	[Other]
refusal	offer	william; i'm broke; Refusal	[Offer]
counteroffer	counteroffer	gotwood4sheep; again, what do you have?   I'm not as sold on this trade  but i'll hear you out; Counteroffer	[Counteroffer]
offer	counteroffer	tomas.kostan; sheep or wheat?; Offer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; one for one doesn't really work for me, sorry; Refusal	[Counteroffer]
counteroffer	counteroffer	tomas.kostan; sheep or wheat + wood? sheep or wheat + wood?; Counteroffer	[Counteroffer]
refusal	refusal	gotwood4sheep; think i'll pass :); Refusal	[Refusal]
refusal	counteroffer	tomas.kostan; no ore here sry; Refusal	[Counteroffer]
refusal	refusal	gotwood4sheep; fraid not; Refusal	[Refusal]
refusal	refusal	william; no; Refusal	[Refusal]
counteroffer	refusal	gotwood4sheep; i need a clay; Counteroffer	[Refusal]
counteroffer	counteroffer	gotwood4sheep; can offer an ore; Counteroffer	[Counteroffer]
offer	counteroffer	tomas.kostan; ore for what then?; Offer	[Counteroffer]
counteroffer	offer	gotwood4sheep; clay; Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; which you don't have?; Counteroffer	[Counteroffer]
offer	offer	tomas.kostan; clay and ore :)  ask for anything else ask for anything else; Offer	[Offer]
refusal	offer	gotwood4sheep; sorry!; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ok wood then?  anyone can trade wood?; Counteroffer	[Offer]
refusal	offer	gotwood4sheep; i have wood but guess what; Refusal	[Offer]
refusal	offer	william; nada; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; need clay; Counteroffer	[Refusal]
counteroffer	offer	gotwood4sheep; i could do 1 wood for a sheep perhaps?; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; i can give you a sheep and a wheat  think about that :); Counteroffer	[Counteroffer]
accept	counteroffer	gotwood4sheep; ok then; Accept	[Counteroffer]
accept	accept	tomas.kostan; :); Accept	[Accept]
offer	other	gotwood4sheep; anyone got clay?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	counteroffer	gotwood4sheep; no clay at all, apologies; Refusal	[Counteroffer]
refusal	other	tomas.kostan; sry i only have a sheep; Refusal	[Other]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; I'd need 2 wheat for an ore; Counteroffer	[Refusal]
offer	counteroffer	tomas.kostan; can offer just one :) can offer just one :); Offer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; sorry!; Refusal	[Counteroffer]
offer	other	tomas.kostan; still no ore?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	other	gotwood4sheep; only for clay or 2 wheat, sorry; Counteroffer	[Other]
counteroffer	counteroffer	tomas.kostan; sheep perhaps?; Counteroffer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; no sheep, sorry!; Refusal	[Counteroffer]
counteroffer	refusal	tomas.kostan; 2 sheep? :) 2 sheep? :); Counteroffer	[Refusal]
refusal	counteroffer	gotwood4sheep; still not enticing; Refusal	[Counteroffer]
counteroffer	offer	gotwood4sheep; i have an ore; Counteroffer	[Offer]
refusal	counteroffer	william; nope; Refusal	[Counteroffer]
counteroffer	other	gotwood4sheep; what can you offer in return; Counteroffer	[Other]
offer	counteroffer	tomas.kostan; sheep or wheat?; Offer	[Counteroffer]
counteroffer	counteroffer	gotwood4sheep; nah, sorry, again it's clay on my mind; Counteroffer	[Counteroffer]
counteroffer	refusal	gotwood4sheep; or 2 wood; Counteroffer	[Refusal]
counteroffer	counteroffer	tomas.kostan; i can give you a clay for an ore + a sheep or a wheat; Counteroffer	[Counteroffer]
counteroffer	other	tomas.kostan; ok then... ore for clay? ok then... ore for clay?; Counteroffer	[Other]
accept	counteroffer	gotwood4sheep; go on then; Accept	[Counteroffer]
offer	counteroffer	gotwood4sheep; i need wood; Offer	[Counteroffer]
refusal	counteroffer	tomas.kostan; but i do not need wheat :); Refusal	[Counteroffer]
counteroffer	counteroffer	tomas.kostan; i can give you your wood for wheat :); Counteroffer	[Counteroffer]
refusal	counteroffer	william; nope; Refusal	[Counteroffer]
offer	counteroffer	gotwood4sheep; wood for wheat tomas?; Offer	[Counteroffer]
accept	counteroffer	tomas.kostan; yes; Accept	[Counteroffer]
accept	offer	gotwood4sheep; ok then, one sec!; Accept	[Offer]
refusal	counteroffer	william; nope; Refusal	[Counteroffer]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
refusal	offer	ljaybrad123; none sorry; Refusal	[Offer]
counteroffer	refusal	william; for clay...; Counteroffer	[Refusal]
refusal	counteroffer	ljaybrad123; no sorry; Refusal	[Counteroffer]
offer	counteroffer	tomas.kostan; for a sheep; Offer	[Counteroffer]
counteroffer	refusal	william; for ore?; Counteroffer	[Refusal]
offer	counteroffer	tomas.kostan; can only offer a sheep can only offer a sheep; Offer	[Counteroffer]
refusal	counteroffer	william; got enough. sorry; Refusal	[Counteroffer]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
accept	refusal	ljaybrad123; I have clay; Accept	[Refusal]
counteroffer	refusal	ljaybrad123; wood and a wheat?; Counteroffer	[Refusal]
accept	counteroffer	william; fine; Accept	[Counteroffer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	ljaybrad123; sorry; Refusal	[Other]
refusal	refusal	william; nope; Refusal	[Refusal]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
offer	offer	william; can i get a sheep for a wheat from someone?; Offer	[Offer]
accept	counteroffer	ljaybrad123; yes; Accept	[Counteroffer]
offer	other	tomas.kostan; do you have one for trade?; Offer	[Other]
refusal	offer	william; lj does :); Refusal	[Offer]
counteroffer	counteroffer	ljaybrad123; I can spare a wood for clay; Counteroffer	[Counteroffer]
accept	counteroffer	tomas.kostan; ok; Accept	[Counteroffer]
refusal	other	william; no; Refusal	[Other]
refusal	other	tomas.kostan; nope; Refusal	[Other]
refusal	refusal	william; sry; Refusal	[Refusal]
refusal	counteroffer	tomas.kostan; no; Refusal	[Counteroffer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	counteroffer	tomas.kostan; n; Refusal	[Counteroffer]
refusal	refusal	ljaybrad123; no; Refusal	[Refusal]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
accept	refusal	william; yep; Accept	[Refusal]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
refusal	counteroffer	tomas.kostan; nope sry; Refusal	[Counteroffer]
counteroffer	refusal	william; 2 wood?; Counteroffer	[Refusal]
refusal	counteroffer	tomas.kostan; no ore for trade; Refusal	[Counteroffer]
offer	other	william; can i get someone's clay?; Offer	[Other]
refusal	counteroffer	ljaybrad123; i has none; Refusal	[Counteroffer]
refusal	refusal	tomas.kostan; no clay in here; Refusal	[Refusal]
offer	other	william; can i get ore for wood?; Offer	[Other]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
refusal	other	tomas.kostan; no sry; Refusal	[Other]
accept	other	tomas.kostan; i do; Accept	[Other]
refusal	accept	william; no; Refusal	[Accept]
counteroffer	accept	tomas.kostan; for wood? for wood?; Counteroffer	[Accept]
offer	offer	ljaybrad123; 2 sheep for 1 ore one wheat?; Offer	[Offer]
refusal	counteroffer	tomas.kostan; sry can only offer wood; Refusal	[Counteroffer]
refusal	counteroffer	ljaybrad123; sorry i has wood; Refusal	[Counteroffer]
offer	other	ljaybrad123; anyone have clay for sheep?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
offer	offer	tomas.kostan; can i get wheet from someone?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
accept	refusal	william; yes; Accept	[Refusal]
offer	counteroffer	tomas.kostan; for wood? for wood?; Offer	[Counteroffer]
counteroffer	counteroffer	william; clay?; Counteroffer	[Counteroffer]
counteroffer	counteroffer	william; ore?; Counteroffer	[Counteroffer]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
accept	offer	william; then one wood; Accept	[Offer]
offer	accept	ljaybrad123; anyone have 1 wheat 1 wood for 2 sheep?; Offer	[Accept]
refusal	counteroffer	tomas.kostan; no; Refusal	[Counteroffer]
counteroffer	refusal	william; no,  but can i give you something for your clay?; Counteroffer	[Refusal]
counteroffer	offer	ljaybrad123; wood?; Counteroffer	[Offer]
accept	counteroffer	william; sure; Accept	[Counteroffer]
offer	counteroffer	ljaybrad123; anyone have one wheat?; Offer	[Counteroffer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	refusal	william; yes; Accept	[Refusal]
counteroffer	refusal	william; but i really dont need sheep; Counteroffer	[Refusal]
offer	refusal	ljaybrad123; william for a sheep?; Offer	[Refusal]
refusal	offer	william; ^^ no; Refusal	[Offer]
counteroffer	counteroffer	ljaybrad123; 2 sheep?; Counteroffer	[Counteroffer]
accept	counteroffer	william; ok fine; Accept	[Counteroffer]
offer	other	tomas.kostan; can i get a sheep for a wood?; Offer	[Other]
refusal	counteroffer	ljaybrad123; i has no sheep :p; Refusal	[Counteroffer]
counteroffer	counteroffer	ljaybrad123; I has ore/...; Counteroffer	[Counteroffer]
accept	counteroffer	william; yes here; Accept	[Counteroffer]
counteroffer	accept	tomas.kostan; and some wheat to spare for a friend? :) and some wheat to spare for a friend? :); Counteroffer	[Accept]
refusal	counteroffer	william; no; Refusal	[Counteroffer]
refusal	offer	william; not for trade; Refusal	[Offer]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
counteroffer	refusal	ljaybrad123; wheat or clay even wheat or clay even; Counteroffer	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
accept	refusal	ljaybrad123; yes but it wont come cheap////; Accept	[Refusal]
offer	offer	tomas.kostan; 2 wood?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
counteroffer	counteroffer	ljaybrad123; 1 sheep oe wheat?; Counteroffer	[Counteroffer]
counteroffer	other	tomas.kostan; ore + wood?; Counteroffer	[Other]
counteroffer	counteroffer	ljaybrad123; one*; Counteroffer	[Counteroffer]
refusal	counteroffer	ljaybrad123; sorry have those; Refusal	[Counteroffer]
counteroffer	refusal	ljaybrad123; its sheep and wheat i need; Counteroffer	[Refusal]
refusal	other	tomas.kostan; do not have any wheat; Refusal	[Other]
refusal	refusal	ljaybrad123; then no sorry; Refusal	[Refusal]
accept	counteroffer	ljaybrad123; yes; Accept	[Counteroffer]
refusal	accept	tomas.kostan; nope; Refusal	[Accept]
offer	other	tomas.kostan; wheat for clay?; Offer	[Other]
refusal	counteroffer	ljaybrad123; nope; Refusal	[Counteroffer]
refusal	refusal	william; no; Refusal	[Refusal]
accept	offer	william; i need ore yes; Accept	[Offer]
refusal	counteroffer	tomas.kostan; no; Refusal	[Counteroffer]
offer	counteroffer	ljaybrad123; anyone have another wheat?; Offer	[Counteroffer]
refusal	other	william; no; Refusal	[Other]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
counteroffer	other	ljaybrad123; clay?; Counteroffer	[Other]
