true_act	pred_act	true_turn	pred_turn
offer	offer	Charlotte; would you trade another sheep for another wood?; Offer	[Offer]
refusal	accept	Josephine; no; Refusal	[Accept]
refusal	offer	Amanda; nope only got one left; Refusal	[Offer]
offer	offer	Charlotte; wheat for clay or wood anyone?; Offer	[Offer]
refusal	offer	Josephine; no; Refusal	[Offer]
refusal	accept	Amanda; no no; Refusal	Accept
refusal	offer	Katherine; no no; Refusal	[Offer]
offer	other	Charlotte; ore in return for a sheep?; Offer	[Other]
accept	refusal	Josephine; Yes; Accept	[Refusal]
counteroffer	accept	Josephine; one; Counteroffer	[Accept]
refusal	other	william; no; Refusal	[Offer] Anyone have any extra wheat they're willing to trade for clay?
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
counteroffer	offer	william; for a sheep?; Counteroffer	[Offer]
refusal	refusal	gotwood4sheep; afraid not :(; Refusal	[Refusal]
accept	refusal	tomas.kostan; for a sheep :); Accept	[Refusal]
accept	other	william; ok; Accept	[player_0]: I can do 2 wood for a sheep. [Counteroffer]
refusal	accept	tomas.kostan; nope sry; Refusal	[Accept]
refusal	other	william; no; Refusal	[Other]
refusal	offer	gotwood4sheep; no sheeps here :(; Refusal	[Offer]
refusal	offer	tomas.kostan; sry not interested in ore anymore; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
offer	other	gotwood4sheep; I have a range of goodies to offer; Offer	[Other]
refusal	accept	tomas.kostan; no clay in here; Refusal	[Accept]
refusal	accept	gotwood4sheep; still no furry beasties here; Refusal	[Accept]
refusal	other	tomas.kostan; no sry; Refusal	[player_3: Other]
refusal	other	tomas.kostan; nope; Refusal	[Offer] player_1: I can give you an ore in exchange for a wheat.
counteroffer	offer	gotwood4sheep; what for.. :D; Counteroffer	[Offer]
offer	other	william; a wheat?; Offer	[player_0] Accept
refusal	accept	gotwood4sheep; i have a bounty crop; Refusal	[Accept]
counteroffer	offer	william; how about a wood then?; Counteroffer	[Offer]
counteroffer	refusal	gotwood4sheep; clay or sheep are my primary desires; Counteroffer	[Refusal]
accept	offer	william; alright a clay; Accept	[Offer]
accept	offer	gotwood4sheep; ok!; Accept	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	offer	tomas.kostan; alright... what about some wheat?; Counteroffer	[Offer]
refusal	counteroffer	william; no sry; Refusal	[Counteroffer]
refusal	offer	gotwood4sheep; alas I now require my remaining goods; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ore? :D; Counteroffer	[Offer]
refusal	offer	william; can't; Refusal	[Offer]
refusal	other	gotwood4sheep; next time maybe!; Refusal	[Other]
offer	offer	gotwood4sheep; I got wood; Offer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; sry not interested anymore; Refusal	[Offer]
offer	other	william; tomas, I will give you 2 wood for a sheep...; Offer	[Other]
refusal	refusal	tomas.kostan; i just discarded all of my sheep... :/; Refusal	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	gotwood4sheep; i have a man on my ore pile...; Refusal	[Other]
counteroffer	offer	william; ^^ i need sheep as always; Counteroffer	[Offer]
offer	other	tomas.kostan; wood?  wheat?; Offer	[player_0: Offer]
refusal	offer	william; no sry; Refusal	[Offer]
counteroffer	other	william; for a sheep; Counteroffer	[Offer] Anyone need wood?
refusal	refusal	gotwood4sheep; i have 0 sheep, sorry, I know they are in high demand too; Refusal	[Refusal]
offer	other	gotwood4sheep; tomas, any clay??; Offer	[Other]
refusal	offer	tomas.kostan; no clay :( robber steals it all!; Refusal	[Offer]
offer	other	tomas.kostan; i will give you sheep for a clay!; Offer	[Other]
refusal	counteroffer	gotwood4sheep; i have no clay :(; Refusal	[Counteroffer]
offer	offer	gotwood4sheep; william, how much for your clay :); Offer	[Offer]
refusal	offer	william; none left to trade; Refusal	[Offer]
offer	other	tomas.kostan; clay to spare? :); Offer	[Other]
accept	offer	william; yup; Accept	[Offer]
counteroffer	offer	william; i need ore or wood; Counteroffer	[Offer]
offer	offer	tomas.kostan; for a wood?; Offer	[Offer]
accept	counteroffer	william; yes; Accept	[Counteroffer]
refusal	offer	william; wooded up ;); Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; i have wood,  what you got?; Counteroffer	[Offer]
offer	offer	tomas.kostan; sheep?; Offer	[Offer]
counteroffer	other	gotwood4sheep; anything else?; Counteroffer	[Offer] 
player_0: I could give you wood for one sheep.
offer	offer	tomas.kostan; wheat?; Offer	[Offer]
accept	other	gotwood4sheep; i'll take your first offer i'll take your first offer; Accept	[player_1] Refusal
accept	offer	tomas.kostan; ok then; Accept	[Offer]
offer	other	tomas.kostan; what about an ore?; Offer	[Other]
refusal	offer	william; i'm broke; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; again, what do you have?   I'm not as sold on this trade  but i'll hear you out; Counteroffer	[Offer]
offer	offer	tomas.kostan; sheep or wheat?; Offer	[Offer]
refusal	other	gotwood4sheep; one for one doesn't really work for me, sorry; Refusal	[player_0: Offer]
counteroffer	counteroffer	tomas.kostan; sheep or wheat + wood? sheep or wheat + wood?; Counteroffer	[Counteroffer]
refusal	other	gotwood4sheep; think i'll pass :); Refusal	[player_2: Offer]
refusal	accept	tomas.kostan; no ore here sry; Refusal	[Accept]
refusal	offer	gotwood4sheep; fraid not; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; i need a clay; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; can offer an ore; Counteroffer	[Offer]
offer	other	tomas.kostan; ore for what then?; Offer	[Other]
counteroffer	offer	gotwood4sheep; clay; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; which you don't have?; Counteroffer	[Offer]
offer	offer	tomas.kostan; clay and ore :)  ask for anything else ask for anything else; Offer	[Offer]
refusal	other	gotwood4sheep; sorry!; Refusal	[Other]
counteroffer	offer	tomas.kostan; ok wood then?  anyone can trade wood?; Counteroffer	[Offer]
refusal	offer	gotwood4sheep; i have wood but guess what; Refusal	[Offer]
refusal	other	william; nada; Refusal	[Other] 
player_2: What's up with the wood situation? Are we looking to make any specific trades or just checking on resources?
counteroffer	offer	gotwood4sheep; need clay; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; i could do 1 wood for a sheep perhaps?; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; i can give you a sheep and a wheat  think about that :); Counteroffer	[Counteroffer]
accept	counteroffer	gotwood4sheep; ok then; Accept	[Counteroffer]
accept	accept	tomas.kostan; :); Accept	[Accept]
offer	other	gotwood4sheep; anyone got clay?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	gotwood4sheep; no clay at all, apologies; Refusal	[Offer]
refusal	offer	tomas.kostan; sry i only have a sheep; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
counteroffer	offer	gotwood4sheep; I'd need 2 wheat for an ore; Counteroffer	[Offer]
offer	refusal	tomas.kostan; can offer just one :) can offer just one :); Offer	[Refusal]
refusal	other	gotwood4sheep; sorry!; Refusal	[Other]
offer	other	tomas.kostan; still no ore?; Offer	[Other]
refusal	other	william; no; Refusal	[player_0: Offer]
counteroffer	offer	gotwood4sheep; only for clay or 2 wheat, sorry; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; sheep perhaps?; Counteroffer	[Counteroffer]
refusal	other	gotwood4sheep; no sheep, sorry!; Refusal	[player_0: Offer]
counteroffer	refusal	tomas.kostan; 2 sheep? :) 2 sheep? :); Counteroffer	[Refusal]
refusal	offer	gotwood4sheep; still not enticing; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; i have an ore; Counteroffer	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; what can you offer in return; Counteroffer	[Offer]
offer	offer	tomas.kostan; sheep or wheat?; Offer	[Offer]
counteroffer	other	gotwood4sheep; nah, sorry, again it's clay on my mind; Counteroffer	[Offer] Player_1: I can offer 1 brick for 1 sheep.
counteroffer	refusal	gotwood4sheep; or 2 wood; Counteroffer	[Refusal]
counteroffer	offer	tomas.kostan; i can give you a clay for an ore + a sheep or a wheat; Counteroffer	[Offer]
counteroffer	other	tomas.kostan; ok then... ore for clay? ok then... ore for clay?; Counteroffer	[Other]
accept	refusal	gotwood4sheep; go on then; Accept	[Refusal]
offer	other	gotwood4sheep; i need wood; Offer	[player_0 Accept]
refusal	offer	tomas.kostan; but i do not need wheat :); Refusal	[Offer]
counteroffer	accept	tomas.kostan; i can give you your wood for wheat :); Counteroffer	[Accept]
refusal	counteroffer	william; nope; Refusal	[Counteroffer]
offer	offer	gotwood4sheep; wood for wheat tomas?; Offer	[Offer]
accept	counteroffer	tomas.kostan; yes; Accept	[Counteroffer]
accept	accept	gotwood4sheep; ok then, one sec!; Accept	[Accept]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	offer	ljaybrad123; none sorry; Refusal	[Offer]
counteroffer	offer	william; for clay...; Counteroffer	[Offer]
refusal	counteroffer	ljaybrad123; no sorry; Refusal	[Counteroffer]
offer	offer	tomas.kostan; for a sheep; Offer	[Offer]
counteroffer	offer	william; for ore?; Counteroffer	[Offer]
offer	refusal	tomas.kostan; can only offer a sheep can only offer a sheep; Offer	[Refusal]
refusal	counteroffer	william; got enough. sorry; Refusal	[Counteroffer]
refusal	counteroffer	tomas.kostan; no sry; Refusal	[Counteroffer]
accept	offer	ljaybrad123; I have clay; Accept	[Offer]
counteroffer	offer	ljaybrad123; wood and a wheat?; Counteroffer	[Offer]
accept	offer	william; fine; Accept	[Offer]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	ljaybrad123; sorry; Refusal	[Other]
refusal	other	william; nope; Refusal	[Other]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
offer	other	william; can i get a sheep for a wheat from someone?; Offer	[Other]
accept	offer	ljaybrad123; yes; Accept	[Offer]
offer	offer	tomas.kostan; do you have one for trade?; Offer	[Offer]
refusal	offer	william; lj does :); Refusal	[Offer]
counteroffer	offer	ljaybrad123; I can spare a wood for clay; Counteroffer	[Offer]
accept	accept	tomas.kostan; ok; Accept	[Accept]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
refusal	offer	tomas.kostan; n; Refusal	[Offer]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
refusal	accept	ljaybrad123; no; Refusal	[Accept]
accept	offer	william; yep; Accept	[Offer]
refusal	accept	ljaybrad123; no; Refusal	[Accept]
refusal	offer	tomas.kostan; nope sry; Refusal	[Offer]
counteroffer	offer	william; 2 wood?; Counteroffer	[Offer]
refusal	offer	tomas.kostan; no ore for trade; Refusal	[Offer]
offer	other	william; can i get someone's clay?; Offer	[Other]
refusal	offer	ljaybrad123; i has none; Refusal	[Offer]
refusal	refusal	tomas.kostan; no clay in here; Refusal	[Refusal]
offer	other	william; can i get ore for wood?; Offer	[Other]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
accept	refusal	tomas.kostan; i do; Accept	[Refusal]
refusal	accept	william; no; Refusal	[Accept]
counteroffer	offer	tomas.kostan; for wood? for wood?; Counteroffer	[Offer]
offer	accept	ljaybrad123; 2 sheep for 1 ore one wheat?; Offer	[Accept]
refusal	refusal	tomas.kostan; sry can only offer wood; Refusal	[Refusal]
refusal	offer	ljaybrad123; sorry i has wood; Refusal	[Offer]
offer	other	ljaybrad123; anyone have clay for sheep?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Offer] "I can give you 2 clay for 1 sheep, player_1." [player_2]
offer	other	tomas.kostan; can i get wheet from someone?; Offer	[Other]
refusal	other	ljaybrad123; no; Refusal	[player_0: Offer]
accept	offer	william; yes; Accept	[Offer]
offer	offer	tomas.kostan; for wood? for wood?; Offer	[Offer]
counteroffer	counteroffer	william; clay?; Counteroffer	[Counteroffer]
counteroffer	offer	william; ore?; Counteroffer	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[player_0: I can do wood for clay.]
accept	offer	william; then one wood; Accept	[Offer]
offer	other	ljaybrad123; anyone have 1 wheat 1 wood for 2 sheep?; Offer	[Other]
refusal	accept	tomas.kostan; no; Refusal	[Accept]
counteroffer	offer	william; no,  but can i give you something for your clay?; Counteroffer	[Offer]
counteroffer	counteroffer	ljaybrad123; wood?; Counteroffer	[Counteroffer]
accept	accept	william; sure; Accept	[Accept]
offer	offer	ljaybrad123; anyone have one wheat?; Offer	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	offer	william; yes; Accept	[Offer]
counteroffer	offer	william; but i really dont need sheep; Counteroffer	[Offer]
offer	offer	ljaybrad123; william for a sheep?; Offer	[Offer]
refusal	refusal	william; ^^ no; Refusal	[Refusal]
counteroffer	refusal	ljaybrad123; 2 sheep?; Counteroffer	[Refusal]
accept	refusal	william; ok fine; Accept	[Refusal]
offer	other	tomas.kostan; can i get a sheep for a wood?; Offer	[Other]
refusal	accept	ljaybrad123; i has no sheep :p; Refusal	[Accept]
counteroffer	refusal	ljaybrad123; I has ore/...; Counteroffer	[Refusal]
accept	counteroffer	william; yes here; Accept	[Counteroffer]
counteroffer	offer	tomas.kostan; and some wheat to spare for a friend? :) and some wheat to spare for a friend? :); Counteroffer	[Offer]
refusal	accept	william; no; Refusal	[Accept]
refusal	other	william; not for trade; Refusal	[Offer] Anyone willing to trade wheat for some brick?
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	offer	ljaybrad123; wheat or clay even wheat or clay even; Counteroffer	[Offer]
refusal	offer	william; no; Refusal	[Offer]
accept	accept	ljaybrad123; yes but it wont come cheap////; Accept	[Accept]
offer	offer	tomas.kostan; 2 wood?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
counteroffer	counteroffer	ljaybrad123; 1 sheep oe wheat?; Counteroffer	[Counteroffer]
counteroffer	other	tomas.kostan; ore + wood?; Counteroffer	[Other]
counteroffer	counteroffer	ljaybrad123; one*; Counteroffer	[Counteroffer]
refusal	offer	ljaybrad123; sorry have those; Refusal	[Offer]
counteroffer	offer	ljaybrad123; its sheep and wheat i need; Counteroffer	[Offer]
refusal	other	tomas.kostan; do not have any wheat; Refusal	[Offer] "I can give you 1 sheep for 1 wheat."
refusal	offer	ljaybrad123; then no sorry; Refusal	[Offer]
accept	accept	ljaybrad123; yes; Accept	[Accept]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
offer	other	tomas.kostan; wheat for clay?; Offer	[Other]
refusal	refusal	ljaybrad123; nope; Refusal	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
accept	other	william; i need ore yes; Accept	[Offer] Player_1: I can offer you wheat for ore.
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	other	ljaybrad123; anyone have another wheat?; Offer	[Offer] Anyone willing to trade wheat for ore or sheep?
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	other	ljaybrad123; clay?; Counteroffer	[Offer] Player_3: I have an extra wheat, anyone interested?
refusal	offer	william; no; Refusal	[Offer]
counteroffer	offer	ljaybrad123; am quite happy to give 2 for one,  or even 3 for one for wheat; Counteroffer	[Offer]
refusal	other	tomas.kostan; i do not have any; Refusal	[Other]
counteroffer	offer	ljaybrad123; anyone have sheep for ore?; Counteroffer	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Offer] Player_2: I can give you a sheep for ore.
refusal	offer	william; no; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
refusal	other	tomas.kostan; no; Refusal	[Other]
offer	offer	ljaybrad123; anyone have clay for sheep or ore?; Offer	[Offer]
refusal	offer	tomas.kostan; my only chance was the wood port and i lost it; Refusal	[Offer]
refusal	refusal	william; no; Refusal	[Refusal]
counteroffer	offer	tomas.kostan; only for wheat; Counteroffer	[Offer]
refusal	other	ljaybrad123; sorry i need wheat; Refusal	[player_1: Refusal]
counteroffer	offer	ljaybrad123; can do one sheep one ore?; Counteroffer	[Offer]
accept	accept	tomas.kostan; ok; Accept	[Accept]
refusal	offer	ljaybrad123; nope sorry; Refusal	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[player_0: Other]
refusal	other	william; no; Refusal	[Other]
offer	other	william; does anyone need sheep or wheat?; Offer	[player_4: Accept]
offer	other	william; i need ore or wood; Offer	[Other]
refusal	offer	tomas.kostan; no thanks; Refusal	[Offer]
refusal	offer	gotwood4sheep; no ta!; Refusal	[Offer]
refusal	offer	william; sry no; Refusal	[Offer]
refusal	offer	gotwood4sheep; sorry - more 6s and I can oblige then :); Refusal	[Offer]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
accept	other	william; i will give you 1 clay for 1 ore; Accept	[Other]
refusal	accept	gotwood4sheep; have no ore, william, sorry; Refusal	[Accept]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	gotwood4sheep; i have an abundance :); Refusal	[Other]
offer	other	tomas.kostan; i will give you 1 clay for 1 sheep :); Offer	[player_4]
offer	accept	tomas.kostan; anyone?; Offer	[Accept]
accept	counteroffer	ljaybrad123; tomas sure; Accept	[Counteroffer]
refusal	accept	william; sry; Refusal	[Accept]
accept	offer	gotwood4sheep; i'll do that; Accept	[Offer]
counteroffer	other	gotwood4sheep; i can improve :); Counteroffer	[player_4: Refusal]
counteroffer	offer	gotwood4sheep; 2 sheep for a clay?; Counteroffer	[Offer]
counteroffer	refusal	gotwood4sheep; I'll give you a free sheep in my turn :); Counteroffer	[Refusal]
accept	counteroffer	tomas.kostan; ok :D; Accept	[Counteroffer]
accept	other	tomas.kostan; ok then; Accept	[player_4: Offer]
offer	offer	gotwood4sheep; anyone got more clay? I fancy another; Offer	[Offer]
offer	offer	gotwood4sheep; can offer a range of items can offer a range of items; Offer	[Offer]
accept	offer	ljaybrad123; i have clay; Accept	[Offer]
refusal	other	william; sry; Refusal	[Other]
    player_2: Is anyone looking to trade for wood?
counteroffer	other	ljaybrad123; would like wood; Counteroffer	[Other]
offer	offer	gotwood4sheep; 1 for 1?; Offer	[Offer]
accept	other	ljaybrad123; sure; Accept	[Offer] 

player_1: How about 1 wood for 1 brick?
offer	offer	ljaybrad123; anyone have wheat for sheep?; Offer	[Offer]
refusal	refusal	tomas.kostan; nope; Refusal	[Refusal]
refusal	other	william; no; Refusal	[Other]
counteroffer	other	gotwood4sheep; 1 for 1?; Counteroffer	[Other]
accept	refusal	ljaybrad123; yep :); Accept	[Refusal]
offer	other	ljaybrad123; anyone want sheep for clay?; Offer	[Other]
refusal	counteroffer	gotwood4sheep; got none, sorry :(; Refusal	[Counteroffer]
refusal	other	william; no; Refusal	[Other]
offer	other	william; has anyone got wood for me?; Offer	[Other]
refusal	other	gotwood4sheep; afraid not :(; Refusal	[Other]
refusal	other	tomas.kostan; sry no; Refusal	[Other]
refusal	other	gotwood4sheep; my single wood is precious; Refusal	[Other]	player_2: I'm looking to trade some wheat for ore if anyone is interested.
refusal	offer	tomas.kostan; no clay in here; Refusal	[Offer]
refusal	other	william; no, sry; Refusal	[player_4: Other]
accept	accept	ljaybrad123; I have sheep I have sheep; Accept	[Accept]
offer	offer	gotwood4sheep; sorry, I want clay, will offer sheep/wheat; Offer	[Offer]
refusal	refusal	ljaybrad123; ahhh sorry nope; Refusal	[Refusal]
accept	offer	gotwood4sheep; loads; Accept	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	william; no; Refusal	[player_0: Offer]
offer	other	ljaybrad123; want sheep or wood?; Offer	[player_0]
refusal	counteroffer	gotwood4sheep; afraid not lol; Refusal	[counteroffer]
counteroffer	offer	gotwood4sheep; it's clay my heart desires!; Counteroffer	[Offer]
refusal	offer	ljaybrad123; I need clay too; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; maybe ore...; Counteroffer	[Offer]
refusal	counteroffer	ljaybrad123; no ore sorry; Refusal	[Counteroffer]
offer	other	ljaybrad123; anyone have wheat for sheep?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	gotwood4sheep; not for sheep, sorry :(; Refusal	[Offer]
refusal	other	william; can't; Refusal	[Offer] player_1: I can trade you 1 wheat for 2 clay.
offer	other	gotwood4sheep; i can offer sheep or wheat?; Offer	[Offer] Anyone interested in trading some ore for my clay?
refusal	refusal	ljaybrad123; sorry; Refusal	[Refusal]
counteroffer	other	tomas.kostan; want any wood?; Counteroffer	[Other]
refusal	offer	gotwood4sheep; I'm good for wood :D; Refusal	[Offer]
counteroffer	offer	ljaybrad123; i need wheat... can offer sheep or wood; Counteroffer	[Offer]
refusal	offer	gotwood4sheep; maybe next turn :); Refusal	[Offer]
offer	refusal	ljaybrad123; anyone have wheat?; Offer	[Refusal]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	offer	gotwood4sheep; yup; Accept	[Offer]
offer	offer	ljaybrad123; 2 sheep?; Offer	[Offer]
counteroffer	other	gotwood4sheep; 1 wood 1 sheep?; Counteroffer	[player_0: Refusal]
accept	refusal	ljaybrad123; can do; Accept	[Refusal]
accept	accept	gotwood4sheep; deal; Accept	[Accept]
accept	offer	gotwood4sheep; no problem ;); Accept	[Offer]
offer	other	william; does someone want my sheep?; Offer	[Other]
counteroffer	offer	gotwood4sheep; for what, william?; Counteroffer	[Offer]
offer	other	william; anything really. ore? wood?; Offer	[Other]
refusal	offer	gotwood4sheep; neither, i'm afraid, only a wheat.  Sorry!; Refusal	[Offer]
refusal	offer	william; hmm. maybe later; Refusal	[Offer]
offer	other	tomas.kostan; anyone willing to buy some wood?; Offer	[Other]
refusal	refusal	ljaybrad123; cant sorry; Refusal	[Refusal]
counteroffer	offer	gotwood4sheep; how about 2 sheep, tomas? (1 and the one i owe you); Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; or 1 sheep 1 wheat?; Counteroffer	[Counteroffer]
counteroffer	counteroffer	tomas.kostan; what about 1 sheep and 1 wheat? :) what about 1 sheep and 1 wheat? :); Counteroffer	[Counteroffer]
accept	offer	gotwood4sheep; deal; Accept	[Offer]
accept	other	tomas.kostan; yeah deal; Accept	[player_0: Accept]
offer	other	gotwood4sheep; anyone got clay?; Offer	[Other]
offer	offer	gotwood4sheep; I will trade very generously I will trade very generously if so; Offer	[Offer]
refusal	other	tomas.kostan; no clay; Refusal	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	ljaybrad123; nothing...; Refusal	[Offer]
offer	other	william; can i get a clay from someone? offering wheat or sheep; Offer	[Other]
refusal	accept	gotwood4sheep; don't have any; Refusal	[Accept]
refusal	other	ljaybrad123; sorry; Refusal	[Other]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	other	william; can i get an ore?; Offer	[Other]
accept	other	ljaybrad123; yes; Accept	[player_0: Refusal]
offer	offer	william; do you want a sheep for it?; Offer	[Offer]
accept	accept	gotwood4sheep; I'll trade too I'll trade too; Accept	[Accept]
accept	refusal	ljaybrad123; sure a sheep works; Accept	[Refusal]
accept	accept	william; ok laura; Accept	[Accept]
offer	accept	gotwood4sheep; or william?; Offer	[Accept]
offer	offer	gotwood4sheep; name a price :); Offer	[Offer]
refusal	offer	ljaybrad123; sorry nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	offer	gotwood4sheep; ok...ore? ok...ore?; Offer	[Offer]
refusal	accept	william; just spent it; Refusal	[Accept]
counteroffer	offer	ljaybrad123; ore for sheep and wheat or wood; Counteroffer	[Offer]
offer	offer	gotwood4sheep; one or tother?; Offer	[Offer]
offer	counteroffer	ljaybrad123; nah i need both; Offer	[Counteroffer]
refusal	refusal	gotwood4sheep; afraid I can't pay 2 for 1...; Refusal	[Refusal]
refusal	counteroffer	gotwood4sheep; apologies!; Refusal	[Counteroffer]
refusal	other	ljaybrad123; then sorry no then sorry no; Refusal	[Other]
offer	other	ljaybrad123; anyone have wood?; Offer	[player_4]
refusal	offer	gotwood4sheep; sorry no; Refusal	[Offer]
offer	offer	ljaybrad123; or wheat?; Offer	[Offer]
accept	other	tomas.kostan; i do; Accept	[player_4: No sorry, I don't have wheat either.]
accept	offer	william; loads of wheat!; Accept	[Offer]
counteroffer	other	tomas.kostan; what can you offer for a wood?; Counteroffer	[player_0 Offer]
offer	other	ljaybrad123; willian 2 wheat for sheep and ore?; Offer	[Offer] player_1: I can offer you 2 wheat for that wood.
accept	offer	william; sound good; Accept	[Offer]
refusal	other	gotwood4sheep; i got none, sorry :(; Refusal	[Offer] player_1: I can give you ore for 2 woods.
refusal	offer	ljaybrad123; sorry; Refusal	[Offer]
offer	other	ljaybrad123; anyone want clay?; Offer	[Other]
accept	offer	tomas.kostan; yes yes yes; Accept	[Offer]
accept	offer	william; yes; Accept	[Offer]
counteroffer	offer	tomas.kostan; what do you want? what do you want?; Counteroffer	[Offer]
counteroffer	offer	william; i have ore for you; Counteroffer	[Offer]
counteroffer	accept	ljaybrad123; ore and sheep? ore and sheep?; Counteroffer	[Accept]
refusal	accept	william; no; Refusal	[Accept]
counteroffer	offer	tomas.kostan; ore and wood?; Counteroffer	[Offer]
offer	offer	ljaybrad123; i have 2 clay; Offer	[Offer]
accept	offer	ljaybrad123; ore and wood would be great; Accept	[Offer]
accept	offer	tomas.kostan; ok; Accept	[Offer]
offer	accept	ljaybrad123; 1 clay?; Offer	[Accept]
counteroffer	counteroffer	tomas.kostan; 2 clay? :); Counteroffer	[Counteroffer]
refusal	counteroffer	ljaybrad123; that leave me not enough to build with :(; Refusal	[Counteroffer]
counteroffer	offer	tomas.kostan; ok one will do ok one will do; Counteroffer	[Offer]
accept	offer	ljaybrad123; thank you :); Accept	[Offer]
offer	other	gotwood4sheep; can offer sheep or wheat; Offer	[Offer] player_1: I have ore, what are you offering for it?
refusal	counteroffer	tomas.kostan; nope; Refusal	[Counteroffer]
refusal	other	ljaybrad123; nope; Refusal	[Other]
offer	other	gotwood4sheep; william?; Offer	[Other]
refusal	other	william; oh, sorry no. too low right now; Refusal	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
refusal	other	gotwood4sheep; no sorry; Refusal	[Other]
refusal	other	ljaybrad123; nope; Refusal	[Other]
refusal	offer	gotwood4sheep; no ore here sorry; Refusal	[Offer]
refusal	other	tomas.kostan; sry no ore in here either sry no ore in here either; Refusal	[Other]
refusal	other	william; no; Refusal	[Other]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
offer	other	ljaybrad123; anyone have wheat or clay for sheep?; Offer	[Other]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
refusal	other	william; no; Refusal	[other]
refusal	other	gotwood4sheep; afraid not :(; Refusal	[Other]
counteroffer	offer	gotwood4sheep; i could do wheat for 1 sheep 1 clay; Counteroffer	[Offer]
counteroffer	refusal	gotwood4sheep; but not for 1 sheep; Counteroffer	[Refusal]
refusal	other	gotwood4sheep; apologies :(; Refusal	[Offer] 
    
    player_1: I can trade you 1 ore for 2 wood.
refusal	offer	gotwood4sheep; no help here; Refusal	[Offer]
refusal	offer	ljaybrad123; i have neither sorry; Refusal	[Offer]
