true_act	pred_act	true_turn	pred_turn
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
refusal	other	tomas.kostan; no sry; Refusal	[Other]
accept	offer	tomas.kostan; i do; Accept	[Offer]
refusal	other	william; no; Refusal	[Other]
counteroffer	other	tomas.kostan; for wood? for wood?; Counteroffer	[Other]
offer	counteroffer	ljaybrad123; 2 sheep for 1 ore one wheat?; Offer	[Counteroffer]
refusal	counteroffer	tomas.kostan; sry can only offer wood; Refusal	[Counteroffer]
refusal	offer	ljaybrad123; sorry i has wood; Refusal	[Offer]
offer	other	ljaybrad123; anyone have clay for sheep?; Offer	[Other]
refusal	other	william; no; Refusal	[Other]
refusal	accept	tomas.kostan; no; Refusal	[Accept]
offer	other	tomas.kostan; can i get wheet from someone?; Offer	[Other]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
accept	other	william; yes; Accept	[Other]
offer	offer	tomas.kostan; for wood? for wood?; Offer	[Offer]
counteroffer	offer	william; clay?; Counteroffer	[Offer]
counteroffer	offer	william; ore?; Counteroffer	[Offer]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
accept	other	william; then one wood; Accept	[Other]
offer	refusal	ljaybrad123; anyone have 1 wheat 1 wood for 2 sheep?; Offer	[Refusal]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	other	william; no,  but can i give you something for your clay?; Counteroffer	[Other]
counteroffer	counteroffer	ljaybrad123; wood?; Counteroffer	[Counteroffer]
accept	offer	william; sure; Accept	[Offer]
offer	other	ljaybrad123; anyone have one wheat?; Offer	[Other]
refusal	refusal	tomas.kostan; no; Refusal	[Refusal]
accept	other	william; yes; Accept	[Other]
counteroffer	other	william; but i really dont need sheep; Counteroffer	[Other]
offer	offer	ljaybrad123; william for a sheep?; Offer	[Offer]
refusal	counteroffer	william; ^^ no; Refusal	[Counteroffer]
counteroffer	offer	ljaybrad123; 2 sheep?; Counteroffer	[Offer]
accept	offer	william; ok fine; Accept	[Offer]
offer	offer	tomas.kostan; can i get a sheep for a wood?; Offer	[Offer]
refusal	counteroffer	ljaybrad123; i has no sheep :p; Refusal	[Counteroffer]
counteroffer	offer	ljaybrad123; I has ore/...; Counteroffer	[Offer]
accept	offer	william; yes here; Accept	[Offer]
counteroffer	accept	tomas.kostan; and some wheat to spare for a friend? :) and some wheat to spare for a friend? :); Counteroffer	[Accept]
refusal	other	william; no; Refusal	[Other]
refusal	offer	william; not for trade; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
counteroffer	other	ljaybrad123; wheat or clay even wheat or clay even; Counteroffer	[Other]
refusal	offer	william; no; Refusal	[Offer]
accept	offer	ljaybrad123; yes but it wont come cheap////; Accept	[Offer]
offer	counteroffer	tomas.kostan; 2 wood?; Offer	[Counteroffer]
refusal	accept	ljaybrad123; no; Refusal	[Accept]
counteroffer	offer	ljaybrad123; 1 sheep oe wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	tomas.kostan; ore + wood?; Counteroffer	[Counteroffer]
counteroffer	accept	ljaybrad123; one*; Counteroffer	[Accept]
refusal	offer	ljaybrad123; sorry have those; Refusal	[Offer]
counteroffer	refusal	ljaybrad123; its sheep and wheat i need; Counteroffer	[Refusal]
refusal	offer	tomas.kostan; do not have any wheat; Refusal	[Offer]
refusal	offer	ljaybrad123; then no sorry; Refusal	[Offer]
accept	counteroffer	ljaybrad123; yes; Accept	[Counteroffer]
refusal	accept	tomas.kostan; nope; Refusal	[Accept]
offer	other	tomas.kostan; wheat for clay?; Offer	[Other]
refusal	counteroffer	ljaybrad123; nope; Refusal	[Counteroffer]
refusal	offer	william; no; Refusal	[Offer]
accept	offer	william; i need ore yes; Accept	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	other	ljaybrad123; anyone have another wheat?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Other]
counteroffer	other	ljaybrad123; clay?; Counteroffer	[Other]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	other	ljaybrad123; am quite happy to give 2 for one,  or even 3 for one for wheat; Counteroffer	[Other]
refusal	offer	tomas.kostan; i do not have any; Refusal	[Offer]
counteroffer	offer	ljaybrad123; anyone have sheep for ore?; Counteroffer	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	accept	william; no; Refusal	[Accept]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Other]
offer	other	ljaybrad123; anyone have clay for sheep or ore?; Offer	[Other]
refusal	other	tomas.kostan; my only chance was the wood port and i lost it; Refusal	[Offer] I have clay, what are you offering for it?
refusal	other	william; no; Refusal	[Other]
counteroffer	offer	tomas.kostan; only for wheat; Counteroffer	[Offer]
refusal	offer	ljaybrad123; sorry i need wheat; Refusal	[Offer]
counteroffer	offer	ljaybrad123; can do one sheep one ore?; Counteroffer	[Offer]
accept	accept	tomas.kostan; ok; Accept	[Accept]
refusal	offer	ljaybrad123; nope sorry; Refusal	[Offer]
refusal	refusal	tomas.kostan; nope; Refusal	[Refusal]
refusal	offer	william; no; Refusal	[Offer]
offer	other	william; does anyone need sheep or wheat?; Offer	[Other]
offer	other	william; i need ore or wood; Offer	[Other]
refusal	offer	tomas.kostan; no thanks; Refusal	[Offer]
refusal	other	gotwood4sheep; no ta!; Refusal	[Other]
refusal	other	william; sry no; Refusal	[Offer] Player A: I have wood, what are you offering in return?
refusal	other	gotwood4sheep; sorry - more 6s and I can oblige then :); Refusal	[Other]
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
refusal	other	ljaybrad123; nope; Refusal	[Other]
accept	offer	william; i will give you 1 clay for 1 ore; Accept	[Offer]
refusal	other	gotwood4sheep; have no ore, william, sorry; Refusal	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Other]
refusal	offer	gotwood4sheep; i have an abundance :); Refusal	[Offer]
offer	other	tomas.kostan; i will give you 1 clay for 1 sheep :); Offer	[Other]
offer	refusal	tomas.kostan; anyone?; Offer	[Refusal]
accept	offer	ljaybrad123; tomas sure; Accept	[Offer]
refusal	offer	william; sry; Refusal	[Offer]
accept	offer	gotwood4sheep; i'll do that; Accept	[Offer]
counteroffer	other	gotwood4sheep; i can improve :); Counteroffer	[Other]
counteroffer	other	gotwood4sheep; 2 sheep for a clay?; Counteroffer	[Other]
counteroffer	accept	gotwood4sheep; I'll give you a free sheep in my turn :); Counteroffer	[Accept]
accept	accept	tomas.kostan; ok :D; Accept	[Accept]
accept	counteroffer	tomas.kostan; ok then; Accept	[Counteroffer]
offer	counteroffer	gotwood4sheep; anyone got more clay? I fancy another; Offer	[Counteroffer]
offer	offer	gotwood4sheep; can offer a range of items can offer a range of items; Offer	[Offer]
accept	other	ljaybrad123; i have clay; Accept	[Offer] Player A: "I can offer 2 wheat for 1 wood."
refusal	other	william; sry; Refusal	[Other]
counteroffer	other	ljaybrad123; would like wood; Counteroffer	[Other]
offer	offer	gotwood4sheep; 1 for 1?; Offer	[Offer]
accept	other	ljaybrad123; sure; Accept	[Other]
offer	other	ljaybrad123; anyone have wheat for sheep?; Offer	[Other] Keep an eye on the ore production, it's looking pretty scarce right now.
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
counteroffer	other	gotwood4sheep; 1 for 1?; Counteroffer	[Other]
accept	accept	ljaybrad123; yep :); Accept	[Accept]
offer	other	ljaybrad123; anyone want sheep for clay?; Offer	[Other]
refusal	counteroffer	gotwood4sheep; got none, sorry :(; Refusal	[Counteroffer]
refusal	other	william; no; Refusal	[Other]
offer	other	william; has anyone got wood for me?; Offer	[Offer](Player A: "I'll trade you 1 ore for 1 wood, what do you say?")
refusal	other	gotwood4sheep; afraid not :(; Refusal	[Other]
refusal	other	tomas.kostan; sry no; Refusal	[Other]
refusal	other	gotwood4sheep; my single wood is precious; Refusal	[Other]
refusal	offer	tomas.kostan; no clay in here; Refusal	[Offer]
refusal	other	william; no, sry; Refusal	[Other]
accept	accept	ljaybrad123; I have sheep I have sheep; Accept	[Accept]
offer	offer	gotwood4sheep; sorry, I want clay, will offer sheep/wheat; Offer	[Offer]
refusal	counteroffer	ljaybrad123; ahhh sorry nope; Refusal	[Counteroffer]
accept	offer	gotwood4sheep; loads; Accept	[Offer]
refusal	accept	tomas.kostan; no; Refusal	[Accept]
refusal	offer	william; no; Refusal	[Offer]
offer	other	ljaybrad123; want sheep or wood?; Offer	[Other]
refusal	other	gotwood4sheep; afraid not lol; Refusal	[Offer] Another player responds, "I'll give you wood for sheep."
counteroffer	refusal	gotwood4sheep; it's clay my heart desires!; Counteroffer	[Refusal]
refusal	offer	ljaybrad123; I need clay too; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; maybe ore...; Counteroffer	[Offer]
refusal	refusal	ljaybrad123; no ore sorry; Refusal	[Refusal]
offer	other	ljaybrad123; anyone have wheat for sheep?; Offer	[Other]
refusal	offer	william; no; Refusal	[Offer]
refusal	other	gotwood4sheep; not for sheep, sorry :(; Refusal	[Other]
refusal	offer	william; can't; Refusal	[Offer]
offer	offer	gotwood4sheep; i can offer sheep or wheat?; Offer	[Offer]
refusal	offer	ljaybrad123; sorry; Refusal	[Offer]
counteroffer	offer	tomas.kostan; want any wood?; Counteroffer	[Offer]
refusal	offer	gotwood4sheep; I'm good for wood :D; Refusal	[Offer]
counteroffer	offer	ljaybrad123; i need wheat... can offer sheep or wood; Counteroffer	[Offer]
refusal	counteroffer	gotwood4sheep; maybe next turn :); Refusal	[Counteroffer]
offer	other	ljaybrad123; anyone have wheat?; Offer	[Other]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
accept	offer	gotwood4sheep; yup; Accept	[Offer]
offer	refusal	ljaybrad123; 2 sheep?; Offer	[Refusal]
counteroffer	offer	gotwood4sheep; 1 wood 1 sheep?; Counteroffer	[Offer]
accept	accept	ljaybrad123; can do; Accept	[Accept]
accept	offer	gotwood4sheep; deal; Accept	[Offer]
accept	refusal	gotwood4sheep; no problem ;); Accept	[Refusal]
offer	offer	william; does someone want my sheep?; Offer	[Offer]
counteroffer	other	gotwood4sheep; for what, william?; Counteroffer	[Other]
offer	other	william; anything really. ore? wood?; Offer	[Other] Mike asks, "I need wood and ore to build a road, anyone willing to trade?"
refusal	offer	gotwood4sheep; neither, i'm afraid, only a wheat.  Sorry!; Refusal	[Offer]
refusal	other	william; hmm. maybe later; Refusal	[Offer] Player A: "I can offer you 2 ore for that wheat. Deal?"
offer	other	tomas.kostan; anyone willing to buy some wood?; Offer	[Other]
refusal	other	ljaybrad123; cant sorry; Refusal	[Other]
counteroffer	other	gotwood4sheep; how about 2 sheep, tomas? (1 and the one i owe you); Counteroffer	[Other]
counteroffer	offer	gotwood4sheep; or 1 sheep 1 wheat?; Counteroffer	[Offer]
counteroffer	refusal	tomas.kostan; what about 1 sheep and 1 wheat? :) what about 1 sheep and 1 wheat? :); Counteroffer	[Refusal]
accept	counteroffer	gotwood4sheep; deal; Accept	[Counteroffer]
accept	counteroffer	tomas.kostan; yeah deal; Accept	[Counteroffer]
offer	other	gotwood4sheep; anyone got clay?; Offer	[Other]
offer	accept	gotwood4sheep; I will trade very generously I will trade very generously if so; Offer	[Accept]
refusal	counteroffer	tomas.kostan; no clay; Refusal	[Counteroffer]
refusal	other	william; no; Refusal	[Other]
refusal	other	ljaybrad123; nothing...; Refusal	[Other]
offer	other	william; can i get a clay from someone? offering wheat or sheep; Offer	[Other]
refusal	counteroffer	gotwood4sheep; don't have any; Refusal	[Counteroffer]
refusal	offer	ljaybrad123; sorry; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	offer	william; can i get an ore?; Offer	[Offer]
accept	accept	ljaybrad123; yes; Accept	[Accept]
offer	accept	william; do you want a sheep for it?; Offer	[Accept]
accept	accept	gotwood4sheep; I'll trade too I'll trade too; Accept	[Accept]
accept	offer	ljaybrad123; sure a sheep works; Accept	[Offer]
accept	accept	william; ok laura; Accept	[Accept]
offer	other	gotwood4sheep; or william?; Offer	[Other] Bob: Sure, I can spare a clay. But what are you willing to trade for it?
offer	other	gotwood4sheep; name a price :); Offer	[Other]
refusal	offer	ljaybrad123; sorry nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
offer	counteroffer	gotwood4sheep; ok...ore? ok...ore?; Offer	Counteroffer
refusal	counteroffer	william; just spent it; Refusal	[Counteroffer]
counteroffer	other	ljaybrad123; ore for sheep and wheat or wood; Counteroffer	[Other]
offer	counteroffer	gotwood4sheep; one or tother?; Offer	[Counteroffer]
offer	offer	ljaybrad123; nah i need both; Offer	[Offer]
refusal	refusal	gotwood4sheep; afraid I can't pay 2 for 1...; Refusal	[Refusal]
refusal	refusal	gotwood4sheep; apologies!; Refusal	[Refusal]
refusal	accept	ljaybrad123; then sorry no then sorry no; Refusal	[Accept]
offer	offer	ljaybrad123; anyone have wood?; Offer	[Offer]
refusal	offer	gotwood4sheep; sorry no; Refusal	[Offer]
offer	other	ljaybrad123; or wheat?; Offer	[Other]
accept	offer	tomas.kostan; i do; Accept	[Offer]
accept	offer	william; loads of wheat!; Accept	[Offer]
counteroffer	other	tomas.kostan; what can you offer for a wood?; Counteroffer	[Other]
offer	other	ljaybrad123; willian 2 wheat for sheep and ore?; Offer	[Offer] Another player responds: "I can offer you 1 sheep for a wood."
accept	refusal	william; sound good; Accept	[Refusal]
refusal	counteroffer	gotwood4sheep; i got none, sorry :(; Refusal	[Counteroffer]
refusal	refusal	ljaybrad123; sorry; Refusal	[Refusal]
offer	other	ljaybrad123; anyone want clay?; Offer	[Other]
accept	other	tomas.kostan; yes yes yes; Accept	[Counteroffer] I have wheat, would you be willing to trade for some clay?
accept	other	william; yes; Accept	[Other]
counteroffer	offer	tomas.kostan; what do you want? what do you want?; Counteroffer	[Offer]
counteroffer	offer	william; i have ore for you; Counteroffer	[Offer]
counteroffer	accept	ljaybrad123; ore and sheep? ore and sheep?; Counteroffer	[Accept]
refusal	accept	william; no; Refusal	[Accept]
counteroffer	other	tomas.kostan; ore and wood?; Counteroffer	[Other]
offer	counteroffer	ljaybrad123; i have 2 clay; Offer	[Counteroffer]
accept	offer	ljaybrad123; ore and wood would be great; Accept	[Offer]
accept	counteroffer	tomas.kostan; ok; Accept	[Counteroffer]
offer	offer	ljaybrad123; 1 clay?; Offer	[Offer]
counteroffer	refusal	tomas.kostan; 2 clay? :); Counteroffer	[Refusal]
refusal	counteroffer	ljaybrad123; that leave me not enough to build with :(; Refusal	[Counteroffer]
counteroffer	other	tomas.kostan; ok one will do ok one will do; Counteroffer	[Other]
accept	offer	ljaybrad123; thank you :); Accept	[Offer]
offer	offer	gotwood4sheep; can offer sheep or wheat; Offer	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[Other]
refusal	other	ljaybrad123; nope; Refusal	[Other]
offer	accept	gotwood4sheep; william?; Offer	[Accept]
refusal	other	william; oh, sorry no. too low right now; Refusal	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[Other]
refusal	accept	gotwood4sheep; no sorry; Refusal	[Accept]
refusal	refusal	ljaybrad123; nope; Refusal	[Refusal]
refusal	offer	gotwood4sheep; no ore here sorry; Refusal	[Offer]
refusal	other	tomas.kostan; sry no ore in here either sry no ore in here either; Refusal	[Accept] Player 2: I accept your offer to trade 2 wood for 1 clay.
refusal	offer	william; no; Refusal	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[Other]
offer	other	ljaybrad123; anyone have wheat or clay for sheep?; Offer	[Other]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
refusal	offer	gotwood4sheep; afraid not :(; Refusal	[Offer]
counteroffer	refusal	gotwood4sheep; i could do wheat for 1 sheep 1 clay; Counteroffer	[Refusal]
counteroffer	counteroffer	gotwood4sheep; but not for 1 sheep; Counteroffer	[Counteroffer]
refusal	offer	gotwood4sheep; apologies :(; Refusal	[Offer]
refusal	refusal	gotwood4sheep; no help here; Refusal	[Refusal]
refusal	offer	ljaybrad123; i have neither sorry; Refusal	[Offer]
refusal	accept	ljaybrad123; nope; Refusal	[Accept]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
refusal	other	william; cant; Refusal	[Other]
refusal	other	ljaybrad123; nope; Refusal	[Offer] Player A: How about I give you 2 wheat for 1 ore, lj?
refusal	offer	gotwood4sheep; i am out, sorry; Refusal	[Offer]
refusal	other	ljaybrad123; nope; Refusal	[Other]
accept	refusal	william; i have a sheep to give; Accept	[Refusal]
offer	other	tomas.kostan; i can give you clay or wood i can give you clay or wood; Offer	[Other]
accept	other	william; clay please; Accept	[Other]
accept	accept	tomas.kostan; ok; Accept	[Accept]
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
refusal	other	william; not anymore; Refusal	[Other]
refusal	other	tomas.kostan; no sry; Refusal	[Other] Player A: "I can't believe how quickly the game changes, we were all doing so well and then suddenly everything shifted."
refusal	offer	gotwood4sheep; none sorry; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
accept	other	tomas.kostan; yes; Accept	[Other]
offer	other	ljaybrad123; tomas ore for clay? tomas ore for clay?; Offer	[Other]
counteroffer	offer	tomas.kostan; gimme more gimme more; Counteroffer	[Offer]
counteroffer	other	ljaybrad123; 2 ore?; Counteroffer	[Other]
counteroffer	other	tomas.kostan; ore and wheat; Counteroffer	[Counteroffer] "I can give you 1 ore for 1 wheat."
refusal	offer	ljaybrad123; i have none; Refusal	[Offer]
counteroffer	offer	tomas.kostan; ok then 2 ore ok then 2 ore ok then 2 ore; Counteroffer	[Offer]
counteroffer	other	gotwood4sheep; will for clay; Counteroffer	[Offer] "I have extra wheat, I can trade it for ore or wood."
accept	counteroffer	tomas.kostan; deal; Accept	[Counteroffer]
counteroffer	refusal	william; i will give you a shepp for ore; Counteroffer	[Refusal]
counteroffer	other	gotwood4sheep; 2 clay for 1 sheep 1 wheat?; Counteroffer	[Other]
counteroffer	refusal	tomas.kostan; i give you clay you give me sheep and wheat; Counteroffer	[Refusal]
counteroffer	offer	tomas.kostan; i can offer just one; Counteroffer	[Offer]
refusal	counteroffer	gotwood4sheep; no clay sorry; Refusal	[Counteroffer]
refusal	offer	william; sry; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Other]
offer	other	ljaybrad123; or a sheep for something? or a sheep for something? or a sheep for something? or a sheep for something?; Offer	[Other]
refusal	offer	gotwood4sheep; apologies; Refusal	[Offer]
refusal	counteroffer	tomas.kostan; sry no; Refusal	[Counteroffer]
counteroffer	refusal	william; you want a sheep?; Counteroffer	[Refusal]
offer	other	ljaybrad123; yes; Offer	[Other]
counteroffer	accept	william; if you give me ore; Counteroffer	[Accept]
accept	other	ljaybrad123; awesome; Accept	[Other]
accept	offer	william; ok ok; Accept	[Offer]
offer	other	william; i am giving wood for ore; Offer	[Other]
refusal	counteroffer	gotwood4sheep; have no ore because a robber keeps pinching it :D; Refusal	[Counteroffer]
refusal	offer	tomas.kostan; sry no ore; Refusal	[Offer]
refusal	offer	ljaybrad123; stupid robber means no ore; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
refusal	other	tomas.kostan; nope; Refusal	[Other]
offer	other	ljaybrad123; anyone got ore?; Offer	[Other]
refusal	offer	gotwood4sheep; no ore sorry; Refusal	[Offer]
refusal	offer	william; can't part from mine...; Refusal	[Offer]
refusal	refusal	tomas.kostan; no ore in here either no ore in here either; Refusal	[Refusal]
offer	other	ljaybrad123; anyone got shee?p; Offer	[Other]
refusal	offer	william; nope; Refusal	[Offer]
refusal	offer	gotwood4sheep; nope sorry; Refusal	[Offer]
refusal	other	tomas.kostan; no; Refusal	[Other]
offer	other	ljaybrad123; anyone got wood?; Offer	[Other]
counteroffer	offer	william; yes, for clay; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; for what; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; i have a single wood; Counteroffer	[Offer]
offer	offer	ljaybrad123; for wheat; Offer	[Offer]
refusal	offer	william; nah; Refusal	[Offer]
counteroffer	other	gotwood4sheep; 2 wheat?; Counteroffer	[Other]
accept	offer	ljaybrad123; 2 wheat; Accept	[Offer]
refusal	other	gotwood4sheep; sorry, just counted your road, I'll pass I'll pass; Refusal	[Other] One player picks up the dice to roll for the next turn.
counteroffer	other	william; i will give you a wood for 2 wheat then; Counteroffer	[Other]
accept	accept	ljaybrad123; awesome :P; Accept	[Accept]
offer	other	gotwood4sheep; trade it back for a wheat?; Offer	[Other]
offer	counteroffer	tomas.kostan; need sheep; Offer	[Counteroffer]
refusal	offer	gotwood4sheep; sorry, can't help there; Refusal	[Offer]
accept	other	william; i have sheep; Accept	[Other]
counteroffer	offer	william; i need ore or clay.; Counteroffer	[Offer]
offer	offer	tomas.kostan; for wood? for wood?; Offer	[Offer]
refusal	accept	william; hmm. no; Refusal	[Accept]
offer	other	tomas.kostan; ok clay will work too ok clay will work too; Offer	[Other]
counteroffer	offer	william; 1 for 1?; Counteroffer	[Offer]
counteroffer	offer	ljaybrad123; ill do sheep for wood; Counteroffer	[Offer]
counteroffer	other	tomas.kostan; will you give me sheep for wood?; Counteroffer	[Other]
refusal	offer	ljaybrad123; no actually; Refusal	[Offer]
offer	other	tomas.kostan; any wheat to spare?; Offer	[Other]
accept	offer	gotwood4sheep; yup; Accept	[Offer]
refusal	accept	ljaybrad123; nope; Refusal	[Accept]
counteroffer	refusal	gotwood4sheep; whatcha got; Counteroffer	[Refusal]
accept	offer	william; loads; Accept	[Offer]
offer	offer	tomas.kostan; wood :); Offer	[Offer]
counteroffer	offer	gotwood4sheep; 1 for 1?; Counteroffer	[Offer]
counteroffer	counteroffer	gotwood4sheep; or 2 for 2?; Counteroffer	[Counteroffer]
counteroffer	offer	tomas.kostan; 2 for 2?; Counteroffer	[Offer]
accept	accept	gotwood4sheep; deal; Accept	[Accept]
accept	offer	tomas.kostan; ok :); Accept	[Offer]
offer	offer	gotwood4sheep; anyone got clay for wheat?; Offer	[Offer]
offer	other	gotwood4sheep; i need 1 clay; Offer	[Other]
refusal	offer	william; too precious...; Refusal	[Offer]
refusal	other	ljaybrad123; nope; Refusal	[Other]
counteroffer	other	tomas.kostan; i will trade for ore; Counteroffer	[Other]
refusal	offer	gotwood4sheep; had no ore, sorry :(; Refusal	[Offer]
offer	other	ljaybrad123; anyone got ore or wood or clay?; Offer	[Other]
refusal	other	gotwood4sheep; none of those, sorry :(; Refusal	[Other]
accept	offer	tomas.kostan; i got some clay; Accept	[Offer]
offer	offer	ljaybrad123; tomas 1 clay for 1 sheep?; Offer	[Offer]
counteroffer	counteroffer	tomas.kostan; need ore; Counteroffer	[Counteroffer]
refusal	offer	ljaybrad123; i has not enough; Refusal	[Offer]
refusal	offer	tomas.kostan; ok no trade then; Refusal	[Offer]
offer	other	ljaybrad123; anyone have a sheep?; Offer	[Other]
refusal	offer	gotwood4sheep; no sheep sorry; Refusal	[Offer]
accept	offer	william; yes; Accept	[Offer]
counteroffer	offer	william; for 2 wheat?; Counteroffer	[Offer]
counteroffer	counteroffer	ljaybrad123; william 1 wheat; Counteroffer	[Counteroffer]
refusal	accept	william; no sry; Refusal	[Accept]
counteroffer	refusal	ljaybrad123; 1 ore 1 wheat? 1 ore 1 wheat?; Counteroffer	[Refusal]
accept	counteroffer	william; k; Accept	[Counteroffer]
refusal	offer	ljaybrad123; nope; Refusal	[Offer]
refusal	offer	william; no; Refusal	[Offer]
refusal	offer	tomas.kostan; no; Refusal	[Offer]
offer	other	ljaybrad123; anyone have sheep for clay?; Offer	[Other]
refusal	offer	gotwood4sheep; none of those sorry :(; Refusal	[Offer]
counteroffer	other	william; just for ore; Counteroffer	[Offer] Player 1: "I have an abundance of ore, anyone willing to trade for wood or wheat?"
refusal	offer	tomas.kostan; no sry; Refusal	[Offer]
refusal	other	gotwood4sheep; no clay here sorry; Refusal	[Other]
refusal	other	ljaybrad123; nope; Refusal	[Other]
refusal	other	tomas.kostan; no clay in here either no clay in here either; Refusal	[Other]
refusal	offer	gotwood4sheep; nope sorry; Refusal	[Offer]
refusal	other	william; no; Refusal	[Other]
accept	offer	ljaybrad123; yep; Accept	[Offer]
counteroffer	offer	gotwood4sheep; can offer wheat; Counteroffer	[Offer]
counteroffer	other	ljaybrad123; for one wood? for one wood? for one wood?; Counteroffer	[Offer] Player B: I can give you ore in exchange for wheat.
counteroffer	counteroffer	gotwood4sheep; 1 wood 2 wheat? 1 wood 2 wheat?; Counteroffer	[Counteroffer]
offer	refusal	tomas.kostan; need ore for wheat need ore for wheat; Offer	[Refusal]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
counteroffer	other	gotwood4sheep; 1 wood 4 wheat?; Counteroffer	[Other]
offer	offer	ljaybrad123; yeah - it's just kinda like is it worth all the hassle for ?ú70; Offer	[Offer]
offer	other	tomas.kostan; clay, ore?; Offer	[Other]
refusal	other	gotwood4sheep; none to spare just yet :); Refusal	[Other]
refusal	other	ljaybrad123; keeping mine just yet; Refusal	[Other]
refusal	offer	ljaybrad123; no; Refusal	[Offer]
offer	other	gotwood4sheep; ore for a wood, tomas?; Offer	[Other]
accept	accept	tomas.kostan; yes but i need mine; Accept	[Accept]
offer	refusal	gotwood4sheep; ore more?; Offer	[Refusal]
counteroffer	counteroffer	tomas.kostan; 2 ore for a wood?; Counteroffer	[Counteroffer]
refusal	counteroffer	gotwood4sheep; i don't have 2, sorry, just the one; Refusal	Counteroffer
refusal	offer	tomas.kostan; then i cannot make you a deal; Refusal	[Offer]
accept	offer	ljaybrad123; i could spare ore; Accept	[Offer]
accept	offer	gotwood4sheep; i got ore; Accept	[Offer]
counteroffer	offer	gotwood4sheep; i would like a wood; Counteroffer	[Offer]
counteroffer	offer	ljaybrad123; me too; Counteroffer	[Offer]
offer	other	tomas.kostan; ok niko wood for ore?; Offer	[Other]
accept	counteroffer	gotwood4sheep; sure :); Accept	[Counteroffer]
accept	offer	ljaybrad123; i have clay; Accept	[Offer]
counteroffer	other	ljaybrad123; I want wood; Counteroffer	[Other]
accept	offer	tomas.kostan; ok :); Accept	[Offer]
refusal	other	gotwood4sheep; afraid not; Refusal	[Offer] I have wheat, I'm willing to trade for ore.
accept	refusal	tomas.kostan; i do :); Accept	[Refusal]
counteroffer	offer	gotwood4sheep; I would need a sheep and a wood I'm afraid; Counteroffer	[Offer]
offer	other	tomas.kostan; i can give you 2 wheat that will give a free resource :); Offer	[Other]
offer	other	tomas.kostan; ok 3 wheat!; Offer	[Other]
accept	offer	gotwood4sheep; aww go on then; Accept	[Offer]
offer	accept	gotwood4sheep; or wood for a wheat?; Offer	[Accept]
refusal	offer	tomas.kostan; no :D; Refusal	[Offer]
refusal	other	ljaybrad123; nope; Refusal	[Other]
offer	offer	gotwood4sheep; I can offer an ore; Offer	[Offer]
refusal	counteroffer	ljaybrad123; no; Refusal	[Counteroffer]
refusal	other	tomas.kostan; no sheep sry; Refusal	[Other]
refusal	offer	gotwood4sheep; frayed knot; Refusal	[Offer]
refusal	offer	tomas.kostan; nope; Refusal	[Offer]
offer	accept	gotwood4sheep; I'd love a sheep...; Offer	[Accept]
counteroffer	other	tomas.kostan; only for a clay; Counteroffer	[Other]
refusal	offer	gotwood4sheep; i need my clay; Refusal	[Offer]
counteroffer	offer	gotwood4sheep; an ore?; Counteroffer	[Offer]
counteroffer	offer	gotwood4sheep; a wheat?; Counteroffer	[Offer]
counteroffer	other	tomas.kostan; an ore + wheat?; Counteroffer	[Other]
accept	offer	gotwood4sheep; deal :); Accept	[Offer]
